SHRP_ID,STATE_CODE,YEAR,HPMS16_CRACKING_PERCENT_JPCC,MEAN_ANN_TEMP_AVG,FREEZE_INDEX_YR,FREEZE_THAW_YR,MAX_ANN_HUM_AVG,MIN_ANN_HUM_AVG,CONSTRUCTION_NO,AADTT_ALL_TRUCKS_TREND,ANNUAL_TRUCK_VOLUME_TREND,REPR_THICKNESS
135,8,2003.0,0.0,12.89999962,141.0,123.0,83.0,31.0,1,563.0,205495.0,10.0
135,8,2001.0,0.0,12.5,193.0,129.0,86.0,36.0,1,830.0,302950.0,10.0
20,6,2004.0,0.0,18.79999924,0.0,0.0,88.0,48.0,1,611.0,223626.0,8.100000381000001
20,6,2002.0,0.0,18.39999962,0.0,0.0,87.0,47.0,1,1110.0,405150.0,8.100000381000001
20,6,1999.0,0.0,18.29999924,0.0,0.0,88.0,44.0,1,927.0,338355.0,8.100000381000001
20,6,2008.0,3.0,19.29999924,0.0,0.0,78.0,38.0,1,823.0,301218.0,8.100000381000001
119,6,2004.0,25.0,17.70000076,0.0,4.0,81.0,53.0,2,1002.0,366732.0,8.100000381000001
119,6,2002.0,16.0,17.20000076,0.0,4.0,86.0,57.0,2,803.0,293095.0,8.100000381000001
119,6,2004.0,25.0,17.70000076,0.0,4.0,81.0,53.0,2,1002.0,366732.0,6.400000095
119,6,2002.0,16.0,17.20000076,0.0,4.0,86.0,57.0,2,803.0,293095.0,6.400000095
13,49,2004.0,62.0,9.600000381000001,293.0,126.0,74.0,30.0,2,2084.0,708560.0,9.399999618999999
13,6,2002.0,0.0,17.29999924,0.0,2.0,86.0,57.0,2,4213.0,1537745.0,8.800000191
13,6,2000.0,0.0,18.0,0.0,0.0,88.0,58.0,2,4088.0,874832.0,8.800000191
13,6,2005.0,0.0,17.89999962,0.0,0.0,82.0,53.0,2,4137.0,376467.0,8.800000191
13,6,2002.0,0.0,17.29999924,0.0,2.0,86.0,57.0,3,4213.0,256993.0,8.800000191
13,6,2005.0,0.0,17.89999962,0.0,0.0,82.0,53.0,3,4137.0,376467.0,8.800000191
120,6,2003.0,3.0,17.5,0.0,4.0,91.0,43.0,2,443.0,161695.0,7.6999998089999995
120,6,1998.0,3.0,16.70000076,0.0,8.0,93.0,46.0,2,2916.0,1064340.0,7.6999998089999995
120,6,2001.0,9.0,17.60000038,0.0,2.0,90.0,41.0,2,677.0,247105.0,7.6999998089999995
120,6,2003.0,3.0,17.5,0.0,4.0,91.0,43.0,2,443.0,161695.0,7.5
120,6,1998.0,3.0,16.70000076,0.0,8.0,93.0,46.0,2,2916.0,1064340.0,7.5
120,6,2001.0,9.0,17.60000038,0.0,2.0,90.0,41.0,2,677.0,247105.0,7.5
120,6,2003.0,3.0,17.5,0.0,4.0,91.0,43.0,3,443.0,161695.0,7.6999998089999995
120,6,1998.0,3.0,16.70000076,0.0,8.0,93.0,46.0,3,2916.0,446148.0,7.6999998089999995
120,6,2001.0,9.0,17.60000038,0.0,2.0,90.0,41.0,3,677.0,247105.0,7.6999998089999995
120,6,2003.0,3.0,17.5,0.0,4.0,91.0,43.0,3,443.0,161695.0,7.5
120,6,1998.0,3.0,16.70000076,0.0,8.0,93.0,46.0,3,2916.0,446148.0,7.5
120,6,2001.0,9.0,17.60000038,0.0,2.0,90.0,41.0,3,677.0,247105.0,7.5
120,6,2003.0,3.0,17.5,0.0,4.0,91.0,43.0,4,443.0,161695.0,7.6999998089999995
120,6,2001.0,9.0,17.60000038,0.0,2.0,90.0,41.0,4,677.0,82594.0,7.6999998089999995
120,6,2003.0,3.0,17.5,0.0,4.0,91.0,43.0,4,443.0,161695.0,7.5
120,6,2001.0,9.0,17.60000038,0.0,2.0,90.0,41.0,4,677.0,82594.0,7.5
120,6,2003.0,3.0,17.5,0.0,4.0,91.0,43.0,5,443.0,108535.0,7.6999998089999995
120,6,2003.0,3.0,17.5,0.0,4.0,91.0,43.0,5,443.0,108535.0,7.5
109,4,2004.0,0.0,23.0,0.0,4.0,50.0,19.0,2,1742.0,372788.0,9.699999809
14,53,1997.0,0.0,11.19999981,12.0,32.0,96.0,63.0,1,1401.0,511365.0,9.600000381000001
14,53,1999.0,0.0,10.0,1.0,36.0,96.0,63.0,1,1818.0,276336.0,9.600000381000001
167,53,2000.0,0.0,11.0,68.0,90.0,82.0,46.0,1,7.0,1498.0,8.5
167,53,2002.0,0.0,11.5,31.0,91.0,80.0,41.0,1,3.0,1095.0,8.5
167,53,2003.0,0.0,12.39999962,32.0,71.0,80.0,42.0,1,8.0,2920.0,8.5
167,53,2009.0,0.0,10.80000019,176.0,88.0,81.0,41.0,1,7.0,2555.0,8.5
167,53,2010.0,0.0,11.30000019,84.0,71.0,83.0,42.0,1,7.0,2555.0,8.5
167,53,2001.0,0.0,11.60000038,44.0,78.0,83.0,48.0,1,3.0,1095.0,8.5
167,53,2008.0,0.0,10.60000038,187.0,89.0,79.0,38.0,1,5.0,1830.0,8.5
167,53,2004.0,0.0,12.0,101.0,72.0,82.0,42.0,1,7.0,2562.0,8.5
167,53,2006.0,0.0,12.30000019,93.0,59.0,79.0,38.0,1,7.0,2555.0,8.5
167,53,2005.0,0.0,12.0,116.0,58.0,81.0,41.0,1,8.0,2920.0,8.5
168,53,2000.0,0.0,11.0,68.0,90.0,82.0,46.0,1,7.0,1498.0,10.89999962
168,53,2002.0,0.0,11.5,31.0,91.0,80.0,41.0,1,3.0,1095.0,10.89999962
168,53,2003.0,0.0,12.39999962,32.0,71.0,80.0,42.0,1,8.0,2920.0,10.89999962
168,53,2009.0,0.0,10.80000019,176.0,88.0,81.0,41.0,1,7.0,2555.0,10.89999962
168,53,2010.0,0.0,11.30000019,84.0,71.0,83.0,42.0,1,7.0,2555.0,10.89999962
168,53,2001.0,0.0,11.60000038,44.0,78.0,83.0,48.0,1,3.0,1095.0,10.89999962
168,53,2008.0,0.0,10.60000038,187.0,89.0,79.0,38.0,1,5.0,1830.0,10.89999962
168,53,2004.0,0.0,12.0,101.0,72.0,82.0,42.0,1,7.0,2562.0,10.89999962
168,53,2006.0,0.0,12.30000019,93.0,59.0,79.0,38.0,1,7.0,2555.0,10.89999962
168,53,2005.0,0.0,12.0,116.0,58.0,81.0,41.0,1,8.0,2920.0,10.89999962
24,6,2001.0,6.0,14.80000019,1.0,74.0,65.0,22.0,1,824.0,300760.0,8.100000381000001
24,6,2000.0,6.0,14.69999981,0.0,80.0,70.0,24.0,1,923.0,337818.0,8.100000381000001
123,6,2001.0,10.0,14.80000019,1.0,74.0,65.0,22.0,1,824.0,300760.0,8.100000381000001
123,6,2001.0,10.0,14.80000019,1.0,74.0,65.0,22.0,2,824.0,300760.0,8.100000381000001
129,6,2001.0,3.0,14.80000019,1.0,74.0,65.0,22.0,2,824.0,300760.0,8.100000381000001
129,6,2001.0,3.0,14.80000019,1.0,74.0,65.0,22.0,1,824.0,300760.0,8.100000381000001
130,6,2001.0,22.0,14.80000019,1.0,74.0,65.0,22.0,1,824.0,300760.0,8.100000381000001
130,6,2001.0,22.0,14.80000019,1.0,74.0,65.0,22.0,2,824.0,300760.0,8.100000381000001
132,6,2001.0,0.0,14.80000019,1.0,74.0,65.0,22.0,1,824.0,300760.0,8.100000381000001
132,6,2001.0,0.0,14.80000019,1.0,74.0,65.0,22.0,2,824.0,300760.0,8.100000381000001
133,6,2001.0,10.0,14.80000019,1.0,74.0,65.0,22.0,1,824.0,300760.0,8.100000381000001
135,6,2001.0,0.0,14.80000019,1.0,74.0,65.0,22.0,3,824.0,300760.0,8.100000381000001
135,6,2001.0,0.0,14.80000019,1.0,74.0,65.0,22.0,1,824.0,300760.0,8.100000381000001
135,6,2001.0,0.0,14.80000019,1.0,74.0,65.0,22.0,2,824.0,300760.0,8.100000381000001
136,6,2001.0,0.0,14.80000019,1.0,74.0,65.0,22.0,1,824.0,300760.0,8.100000381000001
136,6,2001.0,0.0,14.80000019,1.0,74.0,65.0,22.0,2,824.0,300760.0,8.100000381000001
137,6,2001.0,0.0,14.80000019,1.0,74.0,65.0,22.0,1,824.0,300760.0,8.100000381000001
137,6,2001.0,0.0,14.80000019,1.0,74.0,65.0,22.0,2,824.0,300760.0,8.100000381000001
137,8,2001.0,0.0,12.5,193.0,129.0,86.0,36.0,1,830.0,302950.0,10.0
137,8,2003.0,0.0,12.89999962,141.0,123.0,83.0,31.0,1,563.0,205495.0,10.0
137,8,2001.0,0.0,12.5,193.0,129.0,86.0,36.0,2,830.0,302950.0,10.0
137,8,2003.0,0.0,12.89999962,141.0,123.0,83.0,31.0,2,563.0,205495.0,10.0
136,8,2001.0,0.0,12.5,193.0,129.0,86.0,36.0,1,830.0,302950.0,10.0
136,8,2003.0,0.0,12.89999962,141.0,123.0,83.0,31.0,1,563.0,205495.0,10.0
136,8,2001.0,0.0,12.5,193.0,129.0,86.0,36.0,2,830.0,302950.0,10.0
136,8,2003.0,0.0,12.89999962,141.0,123.0,83.0,31.0,2,563.0,205495.0,10.0
123,8,2001.0,0.0,12.5,193.0,129.0,86.0,36.0,1,830.0,302950.0,10.0
123,8,2003.0,0.0,12.89999962,141.0,123.0,83.0,31.0,1,563.0,205495.0,10.0
123,8,2001.0,0.0,12.5,193.0,129.0,86.0,36.0,2,830.0,302950.0,10.0
123,8,2003.0,0.0,12.89999962,141.0,123.0,83.0,31.0,2,563.0,205495.0,10.0
123,8,2001.0,0.0,12.5,193.0,129.0,86.0,36.0,3,830.0,302950.0,10.0
123,8,2003.0,0.0,12.89999962,141.0,123.0,83.0,31.0,3,563.0,205495.0,10.0
50,53,2002.0,9.0,12.19999981,0.0,20.0,92.0,51.0,2,1219.0,298655.0,8.0
105,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,2,834.0,304410.0,10.10000038
105,49,2010.0,0.0,11.60000038,154.0,86.0,77.0,36.0,2,540.0,197100.0,10.10000038
105,49,2005.0,0.0,12.0,106.0,94.0,75.0,35.0,2,776.0,283240.0,10.10000038
202,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,2,834.0,215172.0,10.10000038
204,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
206,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
207,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
208,49,2002.0,13.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
211,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
213,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
214,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
216,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
217,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,2,834.0,215172.0,10.10000038
219,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
201,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,2,834.0,215172.0,10.10000038
199,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
203,49,2002.0,3.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
205,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
210,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
212,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
215,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
218,49,2002.0,13.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
110,8,2002.0,0.0,10.5,252.0,152.0,75.0,27.0,2,2010.0,430140.0,10.69999981
110,8,2004.0,0.0,10.5,199.0,132.0,81.0,32.0,2,2152.0,787632.0,10.69999981
110,8,2010.0,0.0,10.80000019,172.0,150.0,77.0,28.0,2,2577.0,940605.0,10.69999981
110,8,2007.0,0.0,10.5,437.0,100.0,77.0,29.0,2,2364.0,862860.0,10.69999981
110,8,2009.0,0.0,10.0,277.0,141.0,80.0,32.0,2,2506.0,914690.0,10.69999981
209,49,2002.0,0.0,11.39999962,214.0,106.0,74.0,34.0,3,834.0,215172.0,10.10000038
195,42,2005.0,8.0,9.699999809,384.0,84.0,88.0,50.0,1,999.0,364635.0,9.899999618999999
195,42,2002.0,0.0,10.5,183.0,112.0,91.0,53.0,1,872.0,318280.0,9.899999618999999
195,42,2005.0,8.0,9.699999809,384.0,84.0,88.0,50.0,2,999.0,364635.0,9.899999618999999
195,42,2002.0,0.0,10.5,183.0,112.0,91.0,53.0,2,872.0,318280.0,9.899999618999999
195,42,2005.0,8.0,9.699999809,384.0,84.0,88.0,50.0,3,999.0,364635.0,9.899999618999999
195,42,2002.0,0.0,10.5,183.0,112.0,91.0,53.0,3,872.0,318280.0,9.899999618999999
195,42,2005.0,8.0,9.699999809,384.0,84.0,88.0,50.0,4,999.0,364635.0,9.899999618999999
195,42,2002.0,0.0,10.5,183.0,112.0,91.0,53.0,4,872.0,318280.0,9.899999618999999
196,42,2005.0,0.0,9.699999809,384.0,84.0,88.0,50.0,1,999.0,364635.0,9.899999618999999
196,42,2002.0,0.0,10.5,183.0,112.0,91.0,53.0,1,872.0,318280.0,9.899999618999999
196,42,2005.0,0.0,9.699999809,384.0,84.0,88.0,50.0,2,999.0,364635.0,9.899999618999999
196,42,2002.0,0.0,10.5,183.0,112.0,91.0,53.0,2,872.0,318280.0,9.899999618999999
196,42,2005.0,0.0,9.699999809,384.0,84.0,88.0,50.0,3,999.0,364635.0,9.899999618999999
196,42,2002.0,0.0,10.5,183.0,112.0,91.0,53.0,3,872.0,318280.0,9.899999618999999
196,42,2005.0,0.0,9.699999809,384.0,84.0,88.0,50.0,4,999.0,364635.0,9.899999618999999
198,42,2005.0,13.0,9.699999809,384.0,84.0,88.0,50.0,1,999.0,364635.0,9.899999618999999
198,42,2002.0,7.0,10.5,183.0,112.0,91.0,53.0,1,872.0,318280.0,9.899999618999999
198,42,2005.0,13.0,9.699999809,384.0,84.0,88.0,50.0,2,999.0,364635.0,9.899999618999999
198,42,2002.0,7.0,10.5,183.0,112.0,91.0,53.0,2,872.0,318280.0,9.899999618999999
198,42,2005.0,13.0,9.699999809,384.0,84.0,88.0,50.0,3,999.0,364635.0,9.899999618999999
198,42,2002.0,7.0,10.5,183.0,112.0,91.0,53.0,3,872.0,318280.0,9.899999618999999
72,34,2003.0,0.0,12.80000019,155.0,78.0,90.0,52.0,5,1935.0,532125.0,8.899999618999999
133,42,2004.0,0.0,10.5,362.0,79.0,92.0,52.0,5,1156.0,176868.0,10.5
124,42,2004.0,7.0,10.5,362.0,79.0,92.0,52.0,5,1156.0,176868.0,10.5
123,42,2004.0,19.0,10.5,362.0,79.0,92.0,52.0,4,1156.0,176868.0,10.5
3,42,2004.0,12.0,10.5,362.0,79.0,92.0,52.0,7,1156.0,176868.0,10.5
19,55,1994.0,0.0,7.400000095,912.0,80.0,88.0,50.0,1,562.0,205130.0,8.899999618999999
19,55,1994.0,0.0,7.400000095,912.0,80.0,88.0,50.0,2,562.0,137690.0,8.899999618999999
29,18,1994.0,0.0,10.19999981,441.0,95.0,88.0,50.0,1,416.0,151840.0,8.100000381000001
29,18,2001.0,0.0,11.5,218.0,86.0,90.0,53.0,1,342.0,124830.0,8.100000381000001
29,18,1998.0,0.0,12.39999962,125.0,85.0,91.0,55.0,1,541.0,197465.0,8.100000381000001
29,18,2005.0,0.0,10.89999962,384.0,69.0,89.0,52.0,1,705.0,257325.0,8.100000381000001
62,18,1994.0,100.0,10.89999962,369.0,81.0,88.0,50.0,1,660.0,240900.0,11.19999981
62,18,1999.0,100.0,11.89999962,271.0,85.0,89.0,50.0,1,955.0,348575.0,11.19999981
62,18,1994.0,100.0,10.89999962,369.0,81.0,88.0,50.0,2,660.0,141240.0,11.19999981
62,18,1999.0,100.0,11.89999962,271.0,85.0,89.0,50.0,2,955.0,348575.0,11.19999981
7,18,1991.0,0.0,11.39999962,306.0,79.0,90.0,52.0,1,793.0,289445.0,10.10000038
7,18,1992.0,4.0,9.899999618999999,200.0,83.0,92.0,56.0,1,980.0,358680.0,10.10000038
7,18,1991.0,0.0,11.39999962,306.0,79.0,90.0,52.0,2,793.0,96746.0,10.10000038
7,18,1992.0,4.0,9.899999618999999,200.0,83.0,92.0,56.0,2,980.0,358680.0,10.10000038
161,29,2001.0,7.0,12.5,171.0,105.0,92.0,53.0,1,302.0,110230.0,7.1999998089999995
161,29,2002.0,7.0,12.19999981,180.0,117.0,91.0,52.0,1,301.0,109865.0,7.1999998089999995
161,29,2004.0,7.0,12.30000019,255.0,76.0,91.0,55.0,1,308.0,112728.0,7.1999998089999995
161,29,2004.0,7.0,12.30000019,255.0,76.0,91.0,55.0,1,308.0,112728.0,7.1999998089999995
161,29,2006.0,10.0,13.5,121.0,71.0,88.0,46.0,1,284.0,43168.0,7.1999998089999995
161,29,2005.0,9.0,13.10000038,187.0,80.0,88.0,50.0,1,274.0,100010.0,7.1999998089999995
161,29,2000.0,4.0,11.80000019,367.0,100.0,90.0,52.0,1,295.0,107970.0,7.1999998089999995
161,29,2001.0,7.0,12.5,171.0,105.0,92.0,53.0,2,302.0,110230.0,7.1999998089999995
161,29,2002.0,7.0,12.19999981,180.0,117.0,91.0,52.0,2,301.0,109865.0,7.1999998089999995
161,29,2004.0,7.0,12.30000019,255.0,76.0,91.0,55.0,2,308.0,112728.0,7.1999998089999995
161,29,2004.0,7.0,12.30000019,255.0,76.0,91.0,55.0,2,308.0,112728.0,7.1999998089999995
161,29,2006.0,10.0,13.5,121.0,71.0,88.0,46.0,2,284.0,43168.0,7.1999998089999995
161,29,2005.0,9.0,13.10000038,187.0,80.0,88.0,50.0,2,274.0,100010.0,7.1999998089999995
161,29,2000.0,4.0,11.80000019,367.0,100.0,90.0,52.0,2,295.0,107970.0,7.1999998089999995
165,29,2001.0,0.0,12.60000038,257.0,81.0,92.0,56.0,1,11.0,4015.0,8.600000381000001
165,29,2002.0,0.0,12.5,162.0,99.0,91.0,53.0,1,11.0,4015.0,8.600000381000001
165,29,2003.0,0.0,11.80000019,323.0,77.0,92.0,55.0,1,11.0,4015.0,8.600000381000001
165,29,2004.0,0.0,12.0,314.0,66.0,93.0,57.0,1,11.0,4026.0,8.600000381000001
165,29,2000.0,0.0,11.80000019,384.0,85.0,91.0,56.0,1,11.0,4026.0,8.600000381000001
166,29,2001.0,0.0,12.60000038,257.0,81.0,92.0,56.0,1,11.0,4015.0,11.10000038
166,29,2002.0,0.0,12.5,162.0,99.0,91.0,53.0,1,11.0,4015.0,11.10000038
166,29,2003.0,0.0,11.80000019,323.0,77.0,92.0,55.0,1,11.0,4015.0,11.10000038
166,29,2004.0,0.0,12.0,314.0,66.0,93.0,57.0,1,11.0,4026.0,11.10000038
166,29,2000.0,0.0,11.80000019,384.0,85.0,91.0,56.0,1,11.0,4026.0,11.10000038
157,29,2001.0,76.0,12.5,171.0,105.0,92.0,53.0,1,302.0,110230.0,7.099999905
157,29,2004.0,72.0,12.30000019,255.0,76.0,91.0,55.0,1,308.0,112728.0,7.099999905
157,29,2004.0,72.0,12.30000019,255.0,76.0,91.0,55.0,1,308.0,112728.0,7.099999905
157,29,2002.0,72.0,12.19999981,180.0,117.0,91.0,52.0,1,301.0,109865.0,7.099999905
157,29,2006.0,72.0,13.5,121.0,71.0,88.0,46.0,1,284.0,43168.0,7.099999905
157,29,2005.0,72.0,13.10000038,187.0,80.0,88.0,50.0,1,274.0,100010.0,7.099999905
157,29,2000.0,76.0,11.80000019,367.0,100.0,90.0,52.0,1,295.0,107970.0,7.099999905
157,29,2001.0,76.0,12.5,171.0,105.0,92.0,53.0,2,302.0,110230.0,7.099999905
157,29,2004.0,72.0,12.30000019,255.0,76.0,91.0,55.0,2,308.0,112728.0,7.099999905
157,29,2004.0,72.0,12.30000019,255.0,76.0,91.0,55.0,2,308.0,112728.0,7.099999905
157,29,2002.0,72.0,12.19999981,180.0,117.0,91.0,52.0,2,301.0,109865.0,7.099999905
157,29,2006.0,72.0,13.5,121.0,71.0,88.0,46.0,2,284.0,43168.0,7.099999905
157,29,2005.0,72.0,13.10000038,187.0,80.0,88.0,50.0,2,274.0,100010.0,7.099999905
157,29,2000.0,76.0,11.80000019,367.0,100.0,90.0,52.0,2,295.0,107970.0,7.099999905
157,29,2001.0,76.0,12.5,171.0,105.0,92.0,53.0,3,302.0,36844.0,7.099999905
157,29,2004.0,72.0,12.30000019,255.0,76.0,91.0,55.0,3,308.0,112728.0,7.099999905
157,29,2004.0,72.0,12.30000019,255.0,76.0,91.0,55.0,3,308.0,112728.0,7.099999905
157,29,2002.0,72.0,12.19999981,180.0,117.0,91.0,52.0,3,301.0,109865.0,7.099999905
157,29,2006.0,72.0,13.5,121.0,71.0,88.0,46.0,3,284.0,43168.0,7.099999905
157,29,2005.0,72.0,13.10000038,187.0,80.0,88.0,50.0,3,274.0,100010.0,7.099999905
158,29,2001.0,10.0,12.5,171.0,105.0,92.0,53.0,1,302.0,110230.0,7.0
158,29,2002.0,10.0,12.19999981,180.0,117.0,91.0,52.0,1,301.0,109865.0,7.0
158,29,2006.0,11.0,13.5,121.0,71.0,88.0,46.0,1,284.0,43168.0,7.0
158,29,2004.0,11.0,12.30000019,255.0,76.0,91.0,55.0,1,308.0,112728.0,7.0
158,29,2004.0,11.0,12.30000019,255.0,76.0,91.0,55.0,1,308.0,112728.0,7.0
158,29,2005.0,11.0,13.10000038,187.0,80.0,88.0,50.0,1,274.0,100010.0,7.0
158,29,2000.0,10.0,11.80000019,367.0,100.0,90.0,52.0,1,295.0,107970.0,7.0
158,29,2001.0,10.0,12.5,171.0,105.0,92.0,53.0,2,302.0,110230.0,7.0
158,29,2002.0,10.0,12.19999981,180.0,117.0,91.0,52.0,2,301.0,109865.0,7.0
158,29,2006.0,11.0,13.5,121.0,71.0,88.0,46.0,2,284.0,43168.0,7.0
158,29,2004.0,11.0,12.30000019,255.0,76.0,91.0,55.0,2,308.0,112728.0,7.0
158,29,2004.0,11.0,12.30000019,255.0,76.0,91.0,55.0,2,308.0,112728.0,7.0
158,29,2005.0,11.0,13.10000038,187.0,80.0,88.0,50.0,2,274.0,100010.0,7.0
158,29,2000.0,10.0,11.80000019,367.0,100.0,90.0,52.0,2,295.0,107970.0,7.0
158,29,2001.0,10.0,12.5,171.0,105.0,92.0,53.0,3,302.0,36844.0,7.0
158,29,2002.0,10.0,12.19999981,180.0,117.0,91.0,52.0,3,301.0,109865.0,7.0
158,29,2006.0,11.0,13.5,121.0,71.0,88.0,46.0,3,284.0,43168.0,7.0
158,29,2004.0,11.0,12.30000019,255.0,76.0,91.0,55.0,3,308.0,112728.0,7.0
158,29,2004.0,11.0,12.30000019,255.0,76.0,91.0,55.0,3,308.0,112728.0,7.0
158,29,2005.0,11.0,13.10000038,187.0,80.0,88.0,50.0,3,274.0,100010.0,7.0
81,29,1991.0,100.0,14.5,204.0,69.0,89.0,49.0,1,1060.0,278780.0,9.899999618999999
81,29,1991.0,100.0,14.5,204.0,69.0,89.0,49.0,2,1060.0,109180.0,9.899999618999999
117,26,1993.0,33.0,9.300000191,385.0,95.0,91.0,54.0,1,1981.0,723065.0,9.100000381000001
117,26,2002.0,41.0,10.10000038,264.0,117.0,90.0,50.0,1,2898.0,1057770.0,9.100000381000001
117,26,1993.0,33.0,9.300000191,385.0,95.0,91.0,54.0,1,1981.0,723065.0,6.900000095
117,26,2002.0,41.0,10.10000038,264.0,117.0,90.0,50.0,1,2898.0,1057770.0,6.900000095
9,19,1994.0,17.0,9.800000191,620.0,72.0,91.0,50.0,1,328.0,119720.0,8.899999618999999
9,19,1999.0,21.0,10.39999962,430.0,91.0,91.0,51.0,1,443.0,161695.0,8.899999618999999
9,19,2000.0,21.0,9.699999809,638.0,73.0,92.0,54.0,1,421.0,103145.0,8.899999618999999
9,19,2000.0,21.0,9.699999809,638.0,73.0,92.0,54.0,1,421.0,103145.0,8.899999618999999
69,29,1993.0,75.0,11.10000038,336.0,89.0,91.0,56.0,1,929.0,339085.0,9.600000381000001
69,29,1998.0,63.0,13.5,188.0,73.0,90.0,57.0,1,1187.0,433255.0,9.600000381000001
69,29,2002.0,75.0,12.69999981,164.0,104.0,89.0,49.0,1,1527.0,557355.0,9.600000381000001
69,29,2003.0,54.0,12.30000019,268.0,88.0,89.0,52.0,1,1689.0,616485.0,9.600000381000001
123,31,1997.0,0.0,10.5,406.0,109.0,92.0,50.0,2,348.0,127020.0,8.399999618999999
123,31,1993.0,0.0,9.399999618999999,523.0,100.0,94.0,56.0,2,239.0,87235.0,8.399999618999999
123,31,2000.0,0.0,11.60000038,447.0,101.0,89.0,45.0,2,395.0,144570.0,8.399999618999999
123,31,1997.0,0.0,10.5,406.0,109.0,92.0,50.0,1,348.0,127020.0,8.399999618999999
123,31,1993.0,0.0,9.399999618999999,523.0,100.0,94.0,56.0,1,239.0,87235.0,8.399999618999999
123,31,1991.0,0.0,11.69999981,393.0,112.0,88.0,46.0,1,232.0,84680.0,8.399999618999999
123,31,2000.0,0.0,11.60000038,447.0,101.0,89.0,45.0,1,395.0,144570.0,8.399999618999999
133,31,1997.0,0.0,10.5,406.0,109.0,92.0,50.0,1,348.0,127020.0,8.399999618999999
133,31,1993.0,0.0,9.399999618999999,523.0,100.0,94.0,56.0,1,239.0,87235.0,8.399999618999999
133,31,1991.0,0.0,11.69999981,393.0,112.0,88.0,46.0,1,232.0,84680.0,8.399999618999999
133,31,2000.0,0.0,11.60000038,447.0,101.0,89.0,45.0,1,395.0,144570.0,8.399999618999999
175,31,1997.0,3.0,10.30000019,424.0,101.0,92.0,50.0,1,2670.0,974550.0,12.0
175,31,1991.0,6.0,11.30000019,368.0,111.0,88.0,45.0,1,1825.0,666125.0,12.0
175,31,1993.0,3.0,9.0,581.0,94.0,92.0,55.0,1,2055.0,750075.0,12.0
175,31,2000.0,3.0,10.80000019,476.0,96.0,90.0,48.0,1,2868.0,1049688.0,12.0
175,31,1997.0,3.0,10.30000019,424.0,101.0,92.0,50.0,2,2670.0,974550.0,12.0
175,31,1993.0,3.0,9.0,581.0,94.0,92.0,55.0,2,2055.0,750075.0,12.0
175,31,2000.0,3.0,10.80000019,476.0,96.0,90.0,48.0,2,2868.0,1049688.0,12.0
182,31,1997.0,0.0,10.30000019,424.0,101.0,92.0,50.0,1,2670.0,974550.0,12.0
182,31,1991.0,0.0,11.30000019,368.0,111.0,88.0,45.0,1,1825.0,666125.0,12.0
182,31,1993.0,0.0,9.0,581.0,94.0,92.0,55.0,1,2055.0,750075.0,12.0
182,31,2000.0,0.0,10.80000019,476.0,96.0,90.0,48.0,1,2868.0,1049688.0,12.0
195,31,1997.0,100.0,8.800000191,613.0,108.0,93.0,52.0,1,861.0,314265.0,9.199999809
195,31,1993.0,100.0,8.0,735.0,93.0,93.0,58.0,1,753.0,274845.0,9.199999809
195,31,1991.0,100.0,10.10000038,528.0,103.0,91.0,53.0,1,669.0,244185.0,9.199999809
195,31,2000.0,100.0,9.5,716.0,80.0,91.0,51.0,1,883.0,323178.0,9.199999809
195,31,1997.0,100.0,8.800000191,613.0,108.0,93.0,52.0,2,861.0,314265.0,9.199999809
195,31,1993.0,100.0,8.0,735.0,93.0,93.0,58.0,2,753.0,274845.0,9.199999809
195,31,2000.0,100.0,9.5,716.0,80.0,91.0,51.0,2,883.0,323178.0,9.199999809
