STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC
49,Utah,E431,10/06/1999,0,0
49,Utah,E455,10/06/1999,0,0
49,Utah,E451,10/06/1999,0,0
49,Utah,E452,10/06/1999,0,0
49,Utah,E454,10/06/1999,0,0
8,Colorado,A411,06/18/2003,0,0
8,Colorado,A412,06/17/2003,0,0
8,Colorado,A413,06/17/2003,0,0
8,Colorado,A414,06/16/2003,0,0
8,Colorado,A415,06/16/2003,0,0
8,Colorado,A430,06/18/2003,0,4
8,Colorado,A431,06/17/2003,0,0
8,Colorado,A441,06/18/2003,0,0
6,California,0212,11/20/2003,0,0
6,California,3013,01/28/2004,8,11
6,California,3017,01/26/2004,0,0
6,California,3024,01/27/2004,0,6
6,California,3019,01/29/2004,29,56
4,Arizona,0213,12/18/2003,0,0
4,Arizona,0214,12/15/2003,0,0
4,Arizona,0215,12/17/2003,0,0
4,Arizona,0216,12/16/2003,0,0
4,Arizona,0217,12/18/2003,21,60
4,Arizona,0218,12/15/2003,3,51
4,Arizona,0219,12/17/2003,3,15
4,Arizona,0220,12/16/2003,0,6
4,Arizona,0221,12/18/2003,0,0
4,Arizona,0222,12/15/2003,0,0
4,Arizona,0223,12/17/2003,0,0
4,Arizona,0224,12/16/2003,0,0
6,California,9048,03/24/2004,25,72
49,Utah,3010,03/17/2004,62,99
6,California,3021,03/25/2004,6,6
6,California,7493,03/23/2004,0,0
6,California,3010,11/17/2002,0,0
6,California,9049,06/08/2003,3,78
6,California,0605,10/07/2003,61,106
32,Nevada,0210,10/29/2003,82,108
6,California,0663,10/07/2003,15,111
32,Nevada,0204,10/29/2003,62,150
32,Nevada,0207,10/28/2003,38,63
32,Nevada,0208,10/28/2003,88,149
32,Nevada,0259,10/27/2003,0,0
53,Washington,0207,08/13/2003,0,0
53,Washington,0208,08/13/2003,0,0
53,Washington,0206,08/13/2003,15,15
6,California,3005,10/07/2003,,28
32,Nevada,0209,10/27/2003,0,3
32,Nevada,0205,10/27/2003,71,660
32,Nevada,0203,10/28/2003,61,505
32,Nevada,0211,10/28/2003,0,12
4,Arizona,7614,02/18/2004,0,0
4,Arizona,0215,03/15/2000,0,0
4,Arizona,0216,03/15/2000,0,0
4,Arizona,0217,03/15/2000,9,15
4,Arizona,0218,03/14/2000,3,30
4,Arizona,0219,03/15/2000,0,0
4,Arizona,0220,03/14/2000,0,0
4,Arizona,0221,03/15/2000,0,0
4,Arizona,0222,03/14/2000,0,0
4,Arizona,0223,03/15/2000,0,0
4,Arizona,0224,03/14/2000,0,0
4,Arizona,0262,03/16/2000,0,0
53,Washington,0205,05/22/1997,0,3
53,Washington,0204,05/21/1997,0,0
53,Washington,0203,05/20/1997,0,0
53,Washington,0202,05/20/1997,0,0
53,Washington,0201,05/21/1997,0,0
32,Nevada,3013,05/05/1997,28,28
53,Washington,3019,04/16/1997,0,0
32,Nevada,0206,06/03/1997,100,374
32,Nevada,0210,06/04/1997,29,90
32,Nevada,0209,06/06/1997,0,0
53,Washington,0207,05/28/1997,0,0
32,Nevada,0202,06/02/1997,79,165
8,Colorado,A455,05/09/1996,0,0
49,Utah,3011,07/31/1997,0,0
56,Wyoming,3027,07/25/1997,0,0
16,Idaho,3023,07/23/1997,0,0
16,Idaho,3017,07/28/1997,0,0
32,Nevada,0204,07/14/1997,3,39
53,Washington,3011,05/07/1997,0,0
49,Utah,D446,09/12/1997,16,28
49,Utah,D440,09/12/1997,3,3
49,Utah,E460,09/23/1997,0,0
49,Utah,E449,09/23/1997,0,0
49,Utah,E450,09/23/1997,0,0
49,Utah,E448,09/23/1997,0,0
49,Utah,E445,09/23/1997,0,0
49,Utah,E431,09/23/1997,0,0
49,Utah,E430,09/23/1997,0,0
49,Utah,E410,09/23/1997,0,0
49,Utah,7086,09/10/1997,0,0
49,Utah,D410,09/11/1997,0,0
49,Utah,D445,09/12/1997,0,0
49,Utah,D444,09/11/1997,0,0
6,California,9107,09/04/1997,0,0
49,Utah,D448,09/12/1997,0,0
49,Utah,E454,09/23/1997,0,0
49,Utah,D449,09/12/1997,0,0
49,Utah,D451,09/12/1997,0,0
49,Utah,D450,09/12/1997,0,0
49,Utah,D462,09/12/1997,0,0
49,Utah,D460,09/12/1997,0,0
49,Utah,D443,09/11/1997,0,3
49,Utah,C430,09/16/1997,2,4
49,Utah,C443,09/16/1997,3,3
49,Utah,C447,09/16/1997,0,3
49,Utah,C444,09/16/1997,0,0
49,Utah,C445,09/16/1997,0,0
49,Utah,C410,09/16/1997,0,0
49,Utah,C446,09/16/1997,0,0
49,Utah,C457,09/17/1997,0,2
49,Utah,C456,09/17/1997,10,10
49,Utah,C455,09/17/1997,0,0
49,Utah,C453,09/17/1997,0,0
49,Utah,C454,09/17/1997,0,0
49,Utah,C452,09/17/1997,0,0
49,Utah,C451,09/17/1997,0,0
49,Utah,C450,09/17/1997,0,0
49,Utah,7082,09/16/1997,0,0
49,Utah,C458,09/17/1997,3,3
49,Utah,C449,09/17/1997,0,0
49,Utah,C448,09/17/1997,0,0
49,Utah,C441,09/16/1997,0,0
49,Utah,C440,09/16/1997,0,0
49,Utah,C431,09/17/1997,2,4
32,Nevada,0204,09/09/1997,3,69
49,Utah,D459,09/12/1997,3,3
49,Utah,D455,09/12/1997,0,0
49,Utah,D430,09/11/1997,0,0
49,Utah,D441,09/12/1997,0,0
32,Nevada,0207,06/15/2000,3,15
32,Nevada,0208,06/15/2000,85,123
32,Nevada,0209,06/14/2000,0,3
32,Nevada,0259,06/12/2000,0,0
8,Colorado,0220,05/22/2000,0,0
8,Colorado,0224,05/22/2000,0,0
8,Colorado,0259,05/23/2000,0,0
8,Colorado,0811,05/17/2000,15,15
32,Nevada,0210,06/16/2000,50,75
6,California,B423,06/28/2000,63,
8,Colorado,0812,05/17/2000,0,0
32,Nevada,0201,06/13/2000,45,114
32,Nevada,0211,06/14/2000,0,12
4,Arizona,0663,08/22/2000,0,0
6,California,0605,08/16/2000,47,75
6,California,0663,08/15/2000,93,167
6,California,3005,08/16/2000,,31
6,California,0203,09/16/2000,0,0
53,Washington,A809,09/19/2000,0,0
53,Washington,A810,09/19/2000,0,0
6,California,0811,12/12/2000,3,6
6,California,0812,12/12/2000,0,0
6,California,0211,09/16/2000,0,0
6,California,3021,05/17/2001,6,6
6,California,A410,05/17/2001,10,9
6,California,A420,05/17/2001,3,3
6,California,A421,05/18/2001,22,21
6,California,A423,05/18/2001,0,10
6,California,A430,05/17/2001,10,12
6,California,A441,05/18/2001,0,0
6,California,A442,05/18/2001,0,0
6,California,A443,05/18/2001,0,0
32,Nevada,0201,04/23/2001,48,123
32,Nevada,0203,04/24/2001,58,493
32,Nevada,0259,04/23/2001,0,0
32,Nevada,0204,04/25/2001,18,66
32,Nevada,0205,04/23/2001,29,595
4,Arizona,0268,11/05/1997,0,0
4,Arizona,0222,11/03/1997,0,0
4,Arizona,A462,12/04/1997,0,0
4,Arizona,A410,12/05/1997,0,0
4,Arizona,A430,12/09/1997,0,0
4,Arizona,A441,12/04/1997,0,0
4,Arizona,A442,12/09/1997,0,0
4,Arizona,A443,12/09/1997,0,0
4,Arizona,A444,12/09/1997,0,0
4,Arizona,A445,12/09/1997,0,0
4,Arizona,A446,12/10/1997,0,0
4,Arizona,A447,12/10/1997,0,0
4,Arizona,A448,12/10/1997,0,0
4,Arizona,A449,12/10/1997,0,0
4,Arizona,A450,12/10/1997,0,0
4,Arizona,A451,12/02/1997,0,0
4,Arizona,A452,12/02/1997,0,0
4,Arizona,A454,12/02/1997,0,0
4,Arizona,A455,12/03/1997,0,0
4,Arizona,A456,12/03/1997,0,0
8,Colorado,A430,10/18/2001,0,4
8,Colorado,A443,10/17/2001,0,0
8,Colorado,A442,10/17/2001,0,0
8,Colorado,A441,10/18/2001,0,0
8,Colorado,A431,10/16/2001,0,0
8,Colorado,A415,10/15/2001,0,0
8,Colorado,A414,10/16/2001,0,0
8,Colorado,A412,10/17/2001,0,0
8,Colorado,A411,10/18/2001,0,0
8,Colorado,A410,10/18/2001,0,4
49,Utah,3011,09/22/1997,0,0
4,Arizona,0215,01/20/1998,0,0
53,Washington,3813,03/17/1998,,12
6,California,3042,02/13/1998,0,0
6,California,3042,04/07/1998,0,0
6,California,7456,04/13/1998,3,3
4,Arizona,0215,04/24/1998,0,0
6,California,0663,04/16/1998,87,153
6,California,3005,04/17/1998,44,109
56,Wyoming,3027,05/07/1998,0,0
8,Colorado,0213,08/06/1998,0,0
8,Colorado,0214,08/06/1998,0,0
8,Colorado,0215,08/06/1998,0,0
8,Colorado,0216,08/05/1998,0,0
8,Colorado,0218,08/07/1998,3,3
8,Colorado,0219,08/10/1998,0,0
8,Colorado,0220,08/10/1998,0,0
8,Colorado,0221,08/11/1998,0,0
8,Colorado,0222,08/11/1998,0,0
8,Colorado,0224,08/10/1998,0,0
8,Colorado,0811,08/11/1998,0,0
8,Colorado,A410,07/23/1998,0,24
8,Colorado,A412,07/22/1998,0,0
8,Colorado,A413,07/21/1998,0,0
8,Colorado,A414,07/21/1998,0,0
8,Colorado,A415,07/20/1998,0,0
4,Arizona,A443,02/13/2002,0,0
4,Arizona,A444,02/13/2002,0,0
6,California,3013,03/08/2002,14,14
6,California,3017,03/12/2002,0,0
6,California,3019,03/08/2002,26,37
6,California,3024,03/11/2002,0,3
6,California,9048,03/06/2002,16,39
53,Washington,3813,04/23/2002,9,12
49,Utah,7082,05/14/2002,0,0
49,Utah,C410,05/15/2002,0,0
49,Utah,7086,06/07/2002,0,0
49,Utah,D431,06/06/2002,0,0
6,California,9107,06/13/2002,0,0
49,Utah,E430,06/10/2002,0,0
49,Utah,E440,06/11/2002,0,0
49,Utah,E441,06/11/2002,0,0
49,Utah,E448,06/13/2002,0,0
49,Utah,E450,06/13/2002,0,0
49,Utah,E451,06/14/2002,0,0
49,Utah,E452,06/14/2002,0,0
49,Utah,E454,06/13/2002,0,0
49,Utah,E455,06/14/2002,0,0
49,Utah,E456,06/12/2002,23,22
49,Utah,E462,06/13/2002,0,0
49,Utah,7083,06/21/2002,59,83
32,Nevada,0203,06/25/2002,48,532
32,Nevada,0259,06/24/2002,0,0
8,Colorado,0222,07/17/2002,0,0
49,Utah,D441,05/29/2002,0,0
49,Utah,D444,05/29/2002,0,0
49,Utah,D445,05/29/2002,0,0
49,Utah,D446,05/29/2002,13,22
49,Utah,D450,05/30/2002,0,0
49,Utah,D452,05/31/2002,0,0
49,Utah,D454,05/31/2002,0,0
49,Utah,D459,05/30/2002,0,0
49,Utah,D460,05/30/2002,0,0
49,Utah,D462,05/30/2002,0,0
8,Colorado,0217,07/15/2002,0,0
8,Colorado,0218,07/11/2002,3,3
8,Colorado,0219,07/11/2002,0,0
8,Colorado,0220,07/15/2002,0,0
8,Colorado,0221,07/16/2002,0,0
8,Colorado,0223,07/17/2002,0,0
8,Colorado,0224,07/16/2002,0,0
8,Colorado,0259,07/18/2002,0,0
8,Colorado,0811,07/10/2002,15,15
8,Colorado,0812,07/10/2002,0,0
32,Nevada,0201,06/25/2002,36,146
32,Nevada,0205,06/24/2002,41,693
32,Nevada,0208,06/26/2002,88,143
49,Utah,D430,05/23/2002,0,0
49,Utah,D410,05/23/2002,0,0
49,Utah,D440,05/29/2002,3,3
49,Utah,D443,05/23/2002,0,0
49,Utah,E444,06/11/2002,0,0
49,Utah,E445,06/11/2002,0,0
49,Utah,D449,05/31/2002,0,0
49,Utah,D451,06/06/2002,0,0
49,Utah,D455,06/06/2002,0,0
49,Utah,D461,05/29/2002,13,16
49,Utah,3010,06/24/2002,44,63
49,Utah,3011,06/20/2002,0,3
49,Utah,E459,06/12/2002,3,3
49,Utah,C456,05/17/2002,10,10
49,Utah,C441,05/15/2002,0,0
49,Utah,C430,05/16/2002,2,4
49,Utah,C446,05/16/2002,0,0
49,Utah,C445,05/16/2002,0,0
49,Utah,C448,05/17/2002,0,0
49,Utah,C457,05/17/2002,0,5
49,Utah,C458,05/17/2002,6,6
49,Utah,C447,05/16/2002,0,3
49,Utah,C444,05/16/2002,0,0
49,Utah,C443,05/16/2002,3,3
49,Utah,C449,05/20/2002,0,0
49,Utah,C451,05/20/2002,0,0
49,Utah,C431,05/22/2002,4,10
49,Utah,C452,05/20/2002,0,0
49,Utah,C455,05/22/2002,0,0
49,Utah,C454,05/22/2002,0,0
49,Utah,C453,05/22/2002,0,0
8,Colorado,7776,07/22/2002,0,0
49,Utah,7085,06/17/2002,18,50
49,Utah,3015,06/19/2002,0,0
49,Utah,E458,06/12/2002,15,15
49,Utah,D448,05/31/2002,0,0
49,Utah,E431,06/14/2002,0,0
53,Washington,0212,08/27/2002,0,0
53,Washington,0259,08/26/2002,0,0
6,California,0605,08/27/2002,58,84
6,California,0663,08/27/2002,40,146
53,Washington,0201,08/27/2002,0,0
6,California,3005,08/27/2002,,28
6,California,0207,11/12/2002,3,3
6,California,0211,11/12/2002,0,0
6,California,0202,11/13/2002,33,33
6,California,0206,11/13/2002,24,36
6,California,0210,11/13/2002,0,0
4,Arizona,0221,12/05/2002,0,0
4,Arizona,0214,12/03/2002,0,0
4,Arizona,0217,12/05/2002,9,48
4,Arizona,0218,12/03/2002,6,51
6,California,0208,11/14/2002,3,6
6,California,0209,11/14/2002,0,
6,California,0201,11/15/2002,30,30
6,California,0205,11/14/2002,33,45
6,California,0212,11/14/2002,0,0
6,California,3042,02/21/2003,0,0
49,Utah,C450,05/20/2002,0,0
49,Utah,E446,06/11/2002,0,0
49,Utah,E449,06/13/2002,0,0
49,Utah,E461,06/12/2002,0,0
53,Washington,0202,08/26/2002,0,0
53,Washington,0203,08/26/2002,0,0
53,Washington,0204,08/27/2002,0,0
53,Washington,0205,08/28/2002,0,3
53,Washington,0206,08/28/2002,12,12
8,Colorado,0213,08/17/2005,0,0
10,Delaware,0204,05/12/2009,0,0
10,Delaware,0208,05/12/2009,0,0
10,Delaware,0212,05/12/2009,0,0
10,Delaware,0210,05/12/2009,0,0
10,Delaware,0202,05/12/2009,0,0
10,Delaware,0206,05/13/2009,0,0
10,Delaware,0207,05/13/2009,0,0
10,Delaware,0203,05/13/2009,0,0
10,Delaware,0211,05/13/2009,0,0
10,Delaware,0209,05/13/2009,0,0
10,Delaware,0201,05/13/2009,0,0
10,Delaware,0205,05/13/2009,17,24
10,Delaware,0260,05/13/2009,0,0
36,New York,4018,05/20/2009,25,
10,Delaware,0259,03/08/2011,0,0
10,Delaware,0204,03/08/2011,0,0
10,Delaware,0208,03/08/2011,0,0
10,Delaware,0212,03/08/2011,0,0
10,Delaware,0210,03/08/2011,0,0
10,Delaware,0202,03/08/2011,0,0
10,Delaware,0206,03/08/2011,0,0
10,Delaware,0207,03/09/2011,3,3
10,Delaware,0203,03/09/2011,0,0
10,Delaware,0211,03/09/2011,0,0
10,Delaware,0209,03/09/2011,0,0
10,Delaware,0201,03/09/2011,0,0
10,Delaware,0205,03/09/2011,17,30
10,Delaware,0260,03/09/2011,0,0
42,Pennsylvania,A410,08/29/1995,64,
37,North Carolina,0208,11/06/2003,0,0
37,North Carolina,0212,11/05/2003,0,0
37,North Carolina,0211,11/05/2003,0,0
10,Delaware,0205,11/10/2003,13,24
10,Delaware,0212,10/28/2003,0,0
10,Delaware,0204,10/28/2003,0,0
37,North Carolina,0209,12/12/2003,0,0
37,North Carolina,0201,12/11/2003,0,3
42,Pennsylvania,1606,10/17/2002,27,
37,North Carolina,0259,11/15/2004,0,0
37,North Carolina,0204,11/15/2004,0,0
37,North Carolina,0203,11/15/2004,0,0
37,North Carolina,0207,11/16/2004,0,0
10,Delaware,0211,10/23/2002,0,0
37,North Carolina,3011,04/14/2005,0,0
42,Pennsylvania,0602,05/04/2005,18,
42,Pennsylvania,C410,05/18/2005,8,
42,Pennsylvania,1606,05/17/2005,27,
42,Pennsylvania,C411,05/19/2005,0,
42,Pennsylvania,C430,05/18/2005,13,
42,Pennsylvania,0605,05/05/2005,18,
42,Pennsylvania,0659,05/05/2005,25,
42,Pennsylvania,0601,05/05/2005,14,
9,Connecticut,4008,07/28/2005,38,
89,Quebec,9018,07/21/2005,0,20
10,Delaware,0209,10/20/2005,0,0
10,Delaware,0205,10/20/2005,15,21
10,Delaware,0201,10/20/2005,0,0
10,Delaware,0211,10/19/2005,0,0
10,Delaware,0203,10/19/2005,0,0
10,Delaware,0207,10/19/2005,0,0
10,Delaware,0206,10/19/2005,0,0
10,Delaware,0202,10/18/2005,0,0
10,Delaware,0210,10/18/2005,0,0
10,Delaware,0259,10/18/2005,0,0
10,Delaware,0260,10/20/2005,0,0
10,Delaware,0212,10/18/2005,0,0
10,Delaware,0204,10/18/2005,0,0
89,Quebec,3016,07/05/2005,0,0
37,North Carolina,0204,08/21/2006,0,0
37,North Carolina,0208,08/18/2006,0,0
37,North Carolina,0212,08/17/2006,0,0
37,North Carolina,0211,08/17/2006,0,0
37,North Carolina,0207,08/17/2006,0,0
37,North Carolina,0259,08/16/2006,0,0
37,North Carolina,0208,04/12/2007,0,0
37,North Carolina,0212,04/12/2007,0,0
37,North Carolina,0203,04/10/2007,0,0
37,North Carolina,0259,04/10/2007,0,0
10,Delaware,0205,10/24/2002,15,30
37,North Carolina,0203,08/17/2006,0,0
37,North Carolina,0260,08/17/2006,0,0
54,West Virginia,4003,10/16/2002,0,
37,North Carolina,0260,10/08/2002,0,0
23,Maine,3014,10/03/2002,0,0
37,North Carolina,0204,10/09/2002,0,0
37,North Carolina,0206,10/08/2002,0,0
23,Maine,3013,10/02/2002,0,0
37,North Carolina,0207,10/08/2002,0,0
37,North Carolina,0203,10/08/2002,0,0
37,North Carolina,0211,10/09/2002,0,0
37,North Carolina,0212,10/09/2002,0,0
37,North Carolina,0208,10/09/2002,0,0
42,Pennsylvania,1627,11/12/2002,0,
37,North Carolina,3011,03/05/2003,0,0
37,North Carolina,3816,03/04/2003,0,0
37,North Carolina,3807,03/25/2004,0,9
34,New Jersey,4042,05/04/2003,0,
42,Pennsylvania,0601,04/09/2003,13,
42,Pennsylvania,0602,04/08/2003,18,
42,Pennsylvania,C430,10/17/2002,7,
10,Delaware,0259,10/28/2003,0,0
89,Quebec,3001,08/19/2003,0,0
89,Quebec,3016,07/22/2003,0,0
89,Quebec,9018,07/23/2003,0,3
10,Delaware,0208,10/18/2005,0,0
37,North Carolina,0207,11/05/2003,0,0
37,North Carolina,0203,11/04/2003,0,0
37,North Carolina,0260,11/05/2003,0,0
37,North Carolina,0206,11/04/2003,0,0
10,Delaware,0210,10/22/2002,0,0
42,Pennsylvania,1606,10/15/2003,27,
10,Delaware,0206,10/23/2002,0,0
10,Delaware,0208,10/28/2003,0,0
10,Delaware,0202,10/30/2003,0,0
10,Delaware,0210,10/30/2003,0,0
10,Delaware,0206,10/30/2003,0,0
37,North Carolina,0205,12/12/2003,30,63
37,North Carolina,0210,11/04/2003,0,0
10,Delaware,0207,10/30/2003,0,0
42,Pennsylvania,0602,05/11/2004,24,
42,Pennsylvania,0659,05/11/2004,38,
42,Pennsylvania,0605,05/06/2004,32,
42,Pennsylvania,A430,08/05/2004,0,
42,Pennsylvania,A411,08/06/2004,7,
42,Pennsylvania,9027,10/20/2004,0,
42,Pennsylvania,3044,10/21/2004,4,12
10,Delaware,0259,11/09/2004,0,0
10,Delaware,0212,11/09/2004,0,0
42,Pennsylvania,A411,03/27/2003,27,
42,Pennsylvania,A430,03/26/2003,7,
42,Pennsylvania,A410,03/26/2003,64,
42,Pennsylvania,1690,03/25/2003,36,
10,Delaware,0209,10/24/2002,0,0
10,Delaware,0201,10/24/2002,0,0
37,North Carolina,0205,10/07/2002,12,36
42,Pennsylvania,0659,04/09/2003,25,
42,Pennsylvania,0605,04/09/2003,29,
42,Pennsylvania,C410,10/17/2002,0,
42,Pennsylvania,C411,10/17/2002,0,
37,North Carolina,0202,11/04/2003,0,0
10,Delaware,0260,11/10/2003,0,0
10,Delaware,0209,11/10/2003,0,0
10,Delaware,0201,11/10/2003,0,0
10,Delaware,0208,11/09/2004,0,0
37,North Carolina,0259,11/13/2003,0,0
42,Pennsylvania,0601,05/11/2004,29,
37,North Carolina,0260,03/17/2009,0,0
42,Pennsylvania,A410,08/05/2004,19,
10,Delaware,0260,11/11/2004,0,0
10,Delaware,0205,11/11/2004,13,18
10,Delaware,0201,11/11/2004,0,0
10,Delaware,0209,11/10/2004,0,0
10,Delaware,0211,11/10/2004,0,0
10,Delaware,0203,11/10/2004,0,0
10,Delaware,0207,11/10/2004,3,3
10,Delaware,0206,11/10/2004,0,0
10,Delaware,0202,11/10/2004,0,0
10,Delaware,0204,11/09/2004,0,0
37,North Carolina,0204,11/13/2003,0,0
10,Delaware,0210,11/09/2004,0,0
37,North Carolina,0260,11/16/2004,0,0
37,North Carolina,0211,11/16/2004,0,0
37,North Carolina,0212,11/16/2004,0,0
37,North Carolina,0208,11/16/2004,0,0
42,Pennsylvania,1690,05/16/1991,20,
37,North Carolina,0203,03/17/2009,0,0
37,North Carolina,0207,03/17/2009,0,0
37,North Carolina,0211,03/17/2009,0,0
37,North Carolina,0212,03/18/2009,0,0
37,North Carolina,0208,03/18/2009,0,0
37,North Carolina,0204,03/18/2009,0,0
37,North Carolina,0259,03/19/2009,0,0
42,Pennsylvania,1690,08/05/2004,12,
42,Pennsylvania,9027,06/11/2009,0,
9,Connecticut,4008,06/24/2009,38,
9,Connecticut,4008,04/14/2011,38,
27,Minnesota,4037,07/07/1994,0,
29,Missouri,0701,09/15/1994,0,8
29,Missouri,0702,09/20/1994,71,243
29,Missouri,0703,09/16/1994,40,116
29,Missouri,0704,09/19/1994,92,151
29,Missouri,0705,09/19/1994,44,100
29,Missouri,0707,09/21/1994,100,421
29,Missouri,0708,09/20/1994,100,325
55,Wisconsin,6353,11/01/1994,0,0
55,Wisconsin,3016,11/03/1994,0,0
55,Wisconsin,3009,11/04/1994,0,0
18,Indiana,3002,05/14/1993,0,0
18,Indiana,3030,07/22/1994,0,0
18,Indiana,4021,07/26/1994,100,
26,Michigan,0223,06/05/1995,0,0
26,Michigan,0224,05/23/1995,0,0
26,Michigan,0259,06/06/1995,0,
18,Indiana,3002,06/14/1995,0,0
18,Indiana,3031,06/16/1995,0,0
18,Indiana,A410,06/15/1995,0,0
18,Indiana,A430,06/15/1995,0,0
17,Illinois,4082,05/07/1991,100,
18,Indiana,3003,05/02/1991,0,0
18,Indiana,3031,05/01/1991,0,0
20,Kansas,4054,04/30/1991,100,
29,Missouri,A605,11/29/2001,7,15
20,Kansas,0259,08/21/2001,0,0
18,Indiana,3030,09/27/2001,0,6
29,Missouri,0807,12/12/2001,0,0
29,Missouri,0808,12/12/2001,0,0
29,Missouri,A807,12/11/2001,0,0
29,Missouri,A808,12/11/2001,0,0
31,Nebraska,3018,11/07/2001,0,0
29,Missouri,A601,11/29/2001,76,78
29,Missouri,A602,11/29/2001,10,21
20,Kansas,0205,08/14/2001,0,0
20,Kansas,0206,08/14/2001,0,0
29,Missouri,4069,02/04/1991,100,
20,Kansas,0207,08/16/2001,0,0
29,Missouri,5000,05/14/1991,100,
20,Kansas,0208,08/16/2001,0,0
20,Kansas,0209,08/21/2001,0,0
20,Kansas,0210,08/20/2001,0,0
20,Kansas,0211,08/20/2001,0,0
20,Kansas,0212,08/17/2001,0,0
26,Michigan,0216,10/03/2001,0,0
26,Michigan,0224,10/02/2001,0,0
26,Michigan,0220,10/03/2001,0,0
26,Michigan,0221,10/02/2001,0,0
20,Kansas,0202,08/14/2001,6,6
31,Nebraska,3023,07/30/1991,3,40
26,Michigan,4015,11/02/1993,0,
26,Michigan,9029,11/04/1993,0,
26,Michigan,9030,11/01/1993,33,
29,Missouri,0709,09/21/1994,100,593
29,Missouri,0760,09/16/1994,72,208
55,Wisconsin,0901,05/27/1992,100,
46,South Dakota,3009,10/14/1993,0,0
46,South Dakota,3010,10/13/1993,0,0
46,South Dakota,0601,10/08/1992,12,15
46,South Dakota,0602,10/08/1992,0,0
46,South Dakota,0605,10/08/1992,0,0
27,Minnesota,4033,10/06/1994,6,
27,Minnesota,4040,07/28/1993,0,
27,Minnesota,4040,02/17/1994,0,
27,Minnesota,4040,08/25/1994,0,
29,Missouri,5000,07/29/1993,63,
19,Iowa,3006,08/04/1994,17,16
29,Missouri,5503,03/30/1993,0,
29,Missouri,4036,04/01/1993,75,
29,Missouri,0601,10/14/1993,58,
29,Missouri,0602,10/14/1993,35,
29,Missouri,0605,10/13/1993,33,
29,Missouri,0666,10/15/1993,80,
83,Manitoba,3802,08/22/1994,0,0
26,Michigan,0601,08/26/1992,55,
26,Michigan,0602,08/27/1992,75,
26,Michigan,0605,08/27/1992,38,
29,Missouri,0602,08/07/1991,70,
29,Missouri,0603,08/07/1991,67,
29,Missouri,0604,08/07/1991,78,
29,Missouri,0605,08/07/1991,56,
29,Missouri,0606,08/07/1991,33,
29,Missouri,0607,08/05/1991,82,
29,Missouri,0608,08/06/1991,100,
29,Missouri,0659,08/05/1991,100,
29,Missouri,0666,08/07/1991,100,
29,Missouri,0665,08/07/1991,67,
39,Ohio,0210,12/14/1996,0,0
39,Ohio,0211,12/14/1996,0,0
39,Ohio,0212,12/14/1996,0,0
39,Ohio,0259,12/13/1996,6,6
39,Ohio,0260,12/14/1996,0,0
39,Ohio,0261,12/14/1996,0,0
39,Ohio,0262,12/14/1996,0,0
39,Ohio,0263,12/14/1996,0,0
39,Ohio,0264,12/14/1996,0,
39,Ohio,0265,12/14/1996,0,0
31,Nebraska,3028,08/13/1997,0,0
31,Nebraska,A410,08/13/1997,0,0
31,Nebraska,A430,08/13/1997,0,0
31,Nebraska,3023,08/14/1997,9,25
31,Nebraska,B410,08/14/1997,3,3
31,Nebraska,B430,08/14/1997,0,0
31,Nebraska,4019,08/12/1997,100,
31,Nebraska,C410,08/12/1997,100,
31,Nebraska,C430,08/12/1997,91,
27,Minnesota,4040,06/09/1997,0,
26,Michigan,0220,08/22/2002,0,0
26,Michigan,0221,08/22/2002,0,0
26,Michigan,0222,08/22/2002,0,0
26,Michigan,0223,08/22/2002,0,0
26,Michigan,0224,08/22/2002,0,0
20,Kansas,4052,09/12/2002,0,
27,Minnesota,3003,09/23/2002,0,0
27,Minnesota,3013,09/19/2002,0,0
18,Indiana,3031,10/23/2002,0,0
46,South Dakota,0601,08/20/2002,9,56
18,Indiana,0605,11/06/2002,0,0
39,Ohio,0201,10/23/2002,29,30
39,Ohio,0202,10/23/2002,42,42
39,Ohio,0203,10/23/2002,0,0
39,Ohio,0204,10/22/2002,9,9
39,Ohio,0205,10/23/2002,74,75
39,Ohio,0206,10/23/2002,41,42
39,Ohio,0209,10/23/2002,0,0
31,Nebraska,3018,11/04/1997,0,0
20,Kansas,0201,05/27/1997,0,21
20,Kansas,0202,05/27/1997,0,12
20,Kansas,0203,05/28/1997,0,0
20,Kansas,0204,05/27/1997,0,0
20,Kansas,0207,05/28/1997,0,0
20,Kansas,0259,05/29/1997,0,0
20,Kansas,0205,05/27/1997,0,0
20,Kansas,0211,05/29/1997,0,0
20,Kansas,0212,05/29/1997,0,0
20,Kansas,0210,05/30/1997,0,0
20,Kansas,0209,05/30/1997,0,0
20,Kansas,0208,05/27/1997,0,0
20,Kansas,0206,05/28/1997,0,0
29,Missouri,5081,03/05/1998,50,
29,Missouri,4036,03/03/1998,63,
21,Kentucky,A410,02/02/1998,0,0
21,Kentucky,A430,02/02/1998,0,0
21,Kentucky,3016,02/02/1998,0,0
18,Indiana,3030,03/16/1998,0,3
55,Wisconsin,0214,04/28/1998,0,0
55,Wisconsin,0215,04/28/1998,0,0
55,Wisconsin,0216,04/24/1998,0,0
55,Wisconsin,0217,04/27/1998,0,0
55,Wisconsin,0218,04/28/1998,0,0
