STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CONSTRUCTION_NO,GATOR_CRACK_A_L,GATOR_CRACK_A_M,GATOR_CRACK_A_H,BLK_CRACK_A_L,BLK_CRACK_A_M,BLK_CRACK_A_H,EDGE_CRACK_L_L,EDGE_CRACK_L_M,EDGE_CRACK_L_H,LONG_CRACK_WP_L_L,LONG_CRACK_WP_L_M,LONG_CRACK_WP_L_H,LONG_CRACK_WP_SEAL_L_L,LONG_CRACK_WP_SEAL_L_M,LONG_CRACK_WP_SEAL_L_H,LONG_CRACK_NWP_L_L,LONG_CRACK_NWP_L_M,LONG_CRACK_NWP_L_H,LONG_CRACK_NWP_SEAL_L_L,LONG_CRACK_NWP_SEAL_L_M,LONG_CRACK_NWP_SEAL_L_H,TRANS_CRACK_NO_L,TRANS_CRACK_NO_M,TRANS_CRACK_NO_H,TRANS_CRACK_L_L,TRANS_CRACK_L_M,TRANS_CRACK_L_H,TRANS_CRACK_SEAL_L_L,TRANS_CRACK_SEAL_L_M,TRANS_CRACK_SEAL_L_H,PATCH_NO_L,PATCH_NO_M,PATCH_NO_H,PATCH_A_L,PATCH_A_M,PATCH_A_H,POTHOLES_NO_L,POTHOLES_NO_M,POTHOLES_NO_H,POTHOLES_A_L,POTHOLES_A_M,POTHOLES_A_H,SHOVING_NO,SHOVING_A,BLEEDING,POLISH_AGG_A,RAVELING,PUMPING_NO,PUMPING_L,OTHER,SURVEY_WIDTH,WP_LENGTH_CRACKED,TRANS_CRACK_L_GT183
17,Illinois,6050,03/25/1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,0,0,0,0,7,10,0,3.5,16.39999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO SHEET #3,3.400000095,0,10.19999981
90,Saskatchewan,B340,09/25/1995,2,0,6.800000191,1.399999976,0,0,0,0,0,0,1,11.5,0,0,0,0,19,177.1000061,38.5,0,0,0,8,17,2,12.39999962,60.20000076,7.400000095,0,0,0,1,0,0,0.899999976,0,0,0,1,1,0,0.300000012,0.150000006,0,0,0,0,564.2000122,0,0,,3.700000048,22.10000038,69.80000305
18,Indiana,6012,03/23/1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,12,26,2,33.29999924,94,7.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,"1""-2"" LANE SHOULDER DROP OFF FOR 152.5M. 19.5M 4BM RATED, SET TO NULL ESCINC-17",3.700000048,0,132.3999939
19,Iowa,6150,10/15/1992,1,20,7.699999809,0,0,0,0,110.0999985,0,0,0,0,0,0,0,0,29.60000038,152,0,0,0,0,117,14,0,117.8000031,38.70000076,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"COMPLETELY REVIEWED AND UPDATED DURING D-61, JAN 2016.",3.5,52.79999924,85.40000153
90,Saskatchewan,6405,07/24/1992,1,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,73.5,19.10000038,0,0,0,30,3,4,77.69999695,11.10000038,14.80000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMALL PATCHES,3.700000048,7.599999905,90.30000305
90,Saskatchewan,A350,05/22/1992,2,20.79999924,0,0,0,0,0,0,0,0,37.79999924,15.39999962,0,0,0,0,99.40000153,0,0,0,0,0,45,0,0,156.6000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.599999905,66.80000305,150
90,Saskatchewan,A352,06/15/1993,2,0,0,0,0,0,0,0,0,0,4.699999809,0,0,0,0,0,195,0,0,0,0,0,17,1,0,58.29999924,3.599999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DISTRESS SURVEY REVIEWED AND CORRECTED, ESCINC-12",3.599999905,4.699999809,60.59999847
90,Saskatchewan,A310,06/15/1993,2,0.5,0,0,0,0,0,0,0,0,24.39999962,0,0,0,0,0,110.3000031,39.40000153,0,0,0,0,40,1,0,122.4000015,3.599999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3 EACH 4"" CORES TAKEN FROM SECTION",3.5,27.20000076,117.8000031
90,Saskatchewan,A320,06/15/1993,2,43.29999924,3.599999905,0,0,0,0,0,0,0,0.699999988,0,0,0,0,0,69.59999847,149.8999939,0,0,0,0,13,34,0,31,118.4000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,LENDIS 17,3.5,214.8000031,139.6000061
90,Saskatchewan,A330,06/15/1993,2,12.89999962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,151.5,36.59999847,0,46,0,0,58,0,0,171.8999939,0,0,135.1999969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LENDIS 17,3.5,109.1999969,157
90,Saskatchewan,A340,06/15/1993,3,22.79999924,1.100000024,0,10.19999981,76.30000305,0,0,0,0,3.299999952,0,0,0,0,0,256.1000061,7,0,0,0,0,39,2,0,134.6999969,4.699999809,0,0,0,0,0,0,1,0,0,11.60000038,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,129.3999939,129.8999939
90,Saskatchewan,A350,06/15/1993,3,20.10000038,0,0,0,0,0,0,0,0,4,0,0,0,0,0,170.6000061,0,0,0,0,0,48,0,0,149,0,0,0,0,0,0,1,0,0,4.800000191,0,0,0,0,0,0,0,0,0,,,,0,0,1 HOLE AT STA 124.7M APPROX.0.2 SQ.M,3.700000048,65.09999847,141.8999939
90,Saskatchewan,A351,06/15/1993,2,16.60000038,0,0,20.89999962,0,0,0,0,0,12.19999981,0,0,0,0,0,136.1000061,0,0,0,0,0,54,0,0,159.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,LENDIS 17,3.5,151.6999969,147
90,Saskatchewan,B340,06/16/1993,2,0.800000012,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,276,1.5,0,0,0,0,17,10,1,44.5,35,3.5,0,0,0,1,0,0,0.899999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CENTER LINE PATCH PRESENT,3.5,29.29999924,74.40000153
90,Saskatchewan,B310,06/16/1993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.5,0,0,0,0,0,18,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.5,0,60
90,Saskatchewan,B320,06/16/1993,2,1.799999952,52,0,0,0,0,0,0,0,0,0,0,0,0,0,291.5,0,0,0,0,0,20,18,0,36.5,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.5,46.09999847,78.69999695
55,Wisconsin,0907,08/18/2010,7,162.8000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,305,0,2,16,2,4.5,35.90000153,4.400000095,0,35.90000153,4.400000095,0,16,1,0,14.39999962,13.69999981,0,0,1,0,0,0.100000001,0,0,45.79999924,0,327.6000061,0,0,,3.700000048,293.7999878,42.20000076
29,Missouri,B320,04/17/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.299999952,0,0,0,0,0,4,2,0,4.800000191,7.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,CHANGED TRANS CRACK LENGTH TO METERS - ECOMPEX 20,3.700000048,0,8.399999619
29,Missouri,B330,04/17/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.200000048,0,2,0,0,2,7,0,0,7.900000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
29,Missouri,B340,04/17/1991,1,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0,0,0,,3.700000048,1.5,0
29,Missouri,B350,04/17/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14.60000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,LOSS OF COVER AGGREGATE 63.0 SQ.METERS POSSIBLY DUE TO SNOW PLOWING,3.799999952,0,14.60000038
21,Kentucky,B310,12/12/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
21,Kentucky,B320,12/12/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,2
21,Kentucky,B330,12/12/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.79999924,0,0,37.79999924,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.5999756,0,0,,3.700000048,0,0
21,Kentucky,B340,12/12/1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,1,0,0,0.300000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899999976,0,556.5999756,0,0,,3.799999952,0,0
21,Kentucky,B350,12/12/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,0
21,Kentucky,1034,12/09/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW OVERLAY 1994,3.700000048,0,0
21,Kentucky,6043,12/13/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 CORES WITHIN SECTION.SURF. APPEARED WEATHERED W/LOSS OF AGG.,3.599999905,0,0
21,Kentucky,A310,12/14/1994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
21,Kentucky,A320,12/14/1994,2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,125.8000031,16.5,0,0,0,0,5,1,0,4.5,3.299999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,SNOW PLOW SCRAPES. MOST NON WHEEL PATH CRACKING AT EDGE OF PAINT STRIPE,3.299999952,0.5,3.299999952
21,Kentucky,A330,12/14/1994,2,0.800000012,7.5,0,0,0,0,0,0,0,22.5,0,0,2,0,0,9,0,0,1,0,0,17,0,0,13.60000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,32.5,2
21,Kentucky,A350,12/14/1994,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,HIGH RAVELING DUE TO CHIP SEAL AGGREGATE LOSS,3.700000048,12,0
27,Minnesota,D320,08/17/1994,2,29,288,0,8.899999619,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,50,1,0,33.79999924,3.599999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,304.7999878,14
27,Minnesota,D340,08/17/1994,3,0,6.5,379.1000061,12.69999981,0,0,0,0,0,0,0,0,0,0,0,30,165.8000031,0,0,0,0,27,5,0,14.69999981,2.799999952,0,0,0,0,1,2,1,0.100000001,0.300000012,1.299999952,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.5,304.7999878,0
27,Minnesota,D350,08/17/1994,2,0,0,0,0,0,0,0,0,0,82.30000305,0,0,0,0,0,117.5999985,0,0,0,0,0,42,1,0,46.79999924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,"REMOVED PATCH @ 45.5M, CORE HOLE, TOO SMALL. UPDATED DURING D-61, FEB 2016.",3.599999905,82.30000305,28.10000038
29,Missouri,B310,05/06/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.1999969,0,0,0,0,0,3,1,0,6.699999809,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,7.400000095
29,Missouri,B320,05/06/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.599999905,0,0,0,0,0,9,1,0,10.10000038,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,"SLURRY SEAL IN GOOD CONDITION, SOME SCRAPES /LOSS OF AGGREGATE FROM SNOWPLOW",3.700000048,0,12.10000038
29,Missouri,B330,05/06/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899999976,0,0,0.600000024,0,6,0,7,4.900000095,0,7.900000095,0,0,7.900000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEALANT IN GOOD CONDITION,3.700000048,0,4.599999905
29,Missouri,B340,05/06/1992,1,0.600000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.39999962,1.799999952,0,0,0,0,6,0,0,4.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0,0,0,SURFACE SHOWING LOW SEVERITY RAVELLING AND WEATHERING,3.700000048,1.200000048,0
29,Missouri,B350,05/06/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1999969,0,0,0,0,0,1,4,0,1.200000048,14.60000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,CHIP SEAL MISSING (AGGREGATE GONE) FROM HIGH POINTS IN ROAD DUE TO SNOWPLOWING,3.700000048,0,15.80000019
29,Missouri,B351,05/06/1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.10000038,0,0,0,0,0,0,2,0,0,7.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOSS OF AGGREGATE (214 SQ.M) PROBABLY DUE TO SNOWPLOW WEAR,3.700000048,0,7.300000191
29,Missouri,B351,04/17/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300 SQ. FT. OF MISSING CHIP SEAL AT HIGH POINTS DUE TO SNOWPLOWING,3.700000048,0,7.300000191
29,Missouri,B310,05/04/1993,2,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,152.5,0,0,0,0,3,1,0,7.199999809,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,0,7.699999809
29,Missouri,B320,05/04/1993,2,4.900000095,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,10,5,0,7,17.10000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,LOSS OF SLURRY SEAL IN SOME AREAS,3.700000048,3.5,17.29999924
29,Missouri,B330,05/04/1993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.79999924,4.5,0,0,0,0,13,3,0,19.70000076,9.699999809,0,6.900000095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.39999962,0,0,,3.799999952,0,22.79999924
29,Missouri,0903,02/07/2001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,9,9,0,33.09999847,33.09999847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,66.19999695
29,Missouri,0902,02/07/2001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.3999939,0,0,0,0,0,1,11,0,3.700000048,40.70000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,44.40000153
18,Indiana,A902,02/13/2001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,61,0,0,0,0,1,0,0,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,0,3.700000048
18,Indiana,A901,02/13/2001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,1,3,0,3.700000048,10.39999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,change to 4bL- Ecompex 19,3.700000048,0,14.10000038
18,Indiana,A903,02/13/2001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,138.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,0
18,Indiana,A959,02/13/2001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,70,0,0,0,0,1,0,0,3.200000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,3.200000048
18,Indiana,A960,02/15/2001,2,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,26.5,113.8000031,0,0,0,0,14,13,2,39.40000153,45.79999924,7.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,63,85.09999847
18,Indiana,A961,02/15/2001,2,0,0,0,0,0,0,0,0,0,112.9000015,0,0,0,0,0,0,152.5,0,0,0,0,2,8,0,3,24.20000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,112.9000015,24.20000076
20,Kansas,0111,03/27/1997,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,304.7999878,0
27,Minnesota,0504,08/20/2001,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,1,0,20,1.5,0,73.19999695,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,73.19999695
27,Minnesota,0505,08/21/2001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,1,0,32,2.099999905,0,112.1999969,0,0,0,0,15,1,0,10.5,0.200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,114.3000031
27,Minnesota,0506,08/20/2001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,2,2,30,3.599999905,4,109.8000031,0,0,0,0,14,0,0,9.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,0,116.4000015
20,Kansas,1009,10/06/2003,3,132.3000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,30.5,0,0,0,0,41,0,0,29.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,1ST 50' NO FATIGUE IN WP NEAR CENTER LINE  SURVEY CHANGED AS PER TSSC-132,3.599999905,264.5,0
48,Texas,3579,07/20/1995,2,0.200000003,0,0,0,0,0,0,0,0,3.200000048,0,0,3.200000048,0,0,,0,0,,0,0,14,0,0,37.70000076,0,0,32.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.79999924,0,0,0,0,,3.5,3.599999905,32.70000076
48,Texas,1119,07/19/1995,2,0,0,0,0,0,0,0,0,0,3.400000095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.299999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,3.400000095,0
48,Texas,1168,07/20/1995,1,36.90000153,0,0,0,0,0,54.79999924,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.299999952,176.3000031,0
48,Texas,2176,07/27/1995,1,77.40000153,0,0,0,0,0,0,0,0,87.40000153,11.39999962,0,0,0,0,114.0999985,1.5,0,0,0,0,54,23,0,106.8000031,54.59999847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,292,133.6000061
48,Texas,1116,07/19/1995,3,35.79999924,0,0,0,0,0,0,0,0,4.300000191,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,76.40000153,0
48,Texas,1087,07/20/1995,1,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,105.6999969,0,0,105.6999969,0,0,11,0,0,21.70000076,0,0,19.89999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,305sm Low Sev. Bleeding observed but not recorded per directive D-29,3.799999952,100,13.60000038
48,Texas,1111,07/28/1995,1,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,30.29999924,0,0,0,0,0,9,12,0,15.39999962,41.70000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,533.8sm Mod. Sev. Bleeding observed but not recorded per directive D-29,3.599999905,2.5,50.20000076
48,Texas,1113,07/19/1995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,0,0
48,Texas,1077,08/11/1995,2,0,0,0,0,0,0,0,0,0,55.09999847,0,0,54.29999924,0,0,56.09999847,0,0,56.09999847,0,0,24,0,0,31.10000038,0,0,29.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,305sm Low Sev. Bleeding observed but not recorded per directive D-29,3.700000048,48.90000153,13.19999981
48,Texas,1069,06/29/1995,2,0,0,0,0,0,0,0,0,0,128.8000031,0,0,70.90000153,0,0,240,30.5,0,224.1999969,0,0,134,1,0,228.8000031,1.799999952,0,154.3999939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,128.8000031,153.3999939
48,Texas,1070,06/29/1995,2,0,0,0,0,0,0,0,0,0,30.60000038,37.5,9.800000191,0,0,0,42.59999847,215.1000061,20.79999924,5.5,0,0,130,14,2,107.1999969,34.90000153,5.5,0,0,0,0,1,0,0,0.300000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.700000048,77.90000153,54.29999924
48,Texas,1076,07/27/1995,1,4.099999905,4.199999809,5.5,0,0,0,0,0,0,5.400000095,36.29999924,0,0,0,0,11.10000038,14.30000019,0,0,0,0,17,31,1,11.80000019,28.79999924,3.200000048,0,0,0,0,1,1,0,0.5,34.59999847,0,0,0,0,0,0,0,0,34.29999924,0,0,0,0,,3.700000048,66.5,8.600000381
48,Texas,1068,07/21/1995,3,15.10000038,0,0,0,0,0,0,0,0,88,0,0,0,0,0,226.5,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,3.1sm raveling observed not recorded per directive D-29,3.700000048,111.4000015,0
48,Texas,1050,07/24/1995,1,44.90000153,7.5,0,0,0,0,0,0,0,15.89999962,0,0,0,0,0,54.79999924,0,0,0,0,0,12,1,0,17.70000076,1.299999952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.200000003,0,0,0,0,0,0,0,,3.599999905,98.09999847,2
48,Texas,1056,08/09/1995,2,13.89999962,0,0,0,0,0,0,0,0,9.199999809,0,0,0,0,0,2.599999905,0,0,0,0,0,27,15,0,51.59999847,44.70000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,76.3sm low sev bleeding not recorded per directiveD-29,3.700000048,32.40000153,73.40000153
48,Texas,1065,08/08/1995,1,1.5,0,0,0,0,0,0,0,0,66.5,0,0,0,0,0,18.89999962,152.5,0,0,0,0,8,16,3,10.80000019,50.40000153,11.10000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,69.40000153,62.79999924
48,Texas,1047,08/10/1995,2,0,0,0,0,0,0,0,0,0,16.5,0,0,9.800000191,0,0,168,0,0,168,0,0,21,1,0,53.20000076,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.799999952,16.5,43.90000153
40,Oklahoma,C350,06/21/1995,4,0,0,0,0,0,0,0,0,0,3.700000048,0,0,0,0,0,23.29999924,0,0,0,0,0,1,2,6,2.900000095,7.199999809,17,0,0,0,0,0,2,0,0,0.5,0,0,0,0,0,0,0,0,,,,0,0,,3.599999905,3.700000048,25.60000038
48,Texas,1039,06/28/1995,4,0,9,0,0,0,0,0,0,0,187,32.20000076,0,0,0,0,18.29999924,137.3000031,0,0,0,0,127,3,0,176.6999969,6.900000095,0,0,0,0,0,79,0,0,17.70000076,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,234.1999969,86.69999695
48,Texas,1046,08/10/1995,2,0,47.79999924,0,0,0,0,0,0,0,6.800000191,0,0,0,0,0,161.8999939,7.699999809,0,159,0,0,12,27,0,12.39999962,77.30000305,0,3.200000048,52.59999847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,87.69999695,66.30000305
40,Oklahoma,C330,06/21/1995,3,6.900000095,0,1.299999952,0,0,0,0,0,0,46.79999924,13,1.399999976,0,0,0,10.10000038,0,0,0,0,0,49,5,2,46.5,12.69999981,6.199999809,0,0,0,0,0,4,0,0,11.60000038,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,75.80000305,34.29999924
48,Texas,3855,07/10/1995,1,22.29999924,0,0,0,0,0,0,0,0,30.5,0,0,0,0,0,36.09999847,0,0,0,0,0,19,0,0,16.20000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,305sm low sev bleeding observed not recorded per directive D-29,3.700000048,88.80000305,2.5
40,Oklahoma,C310,06/21/1995,2,28.70000076,0,0,0,0,0,0,0,0,30.29999924,0,0,0,0,0,66.40000153,0,0,0,0,0,31,2,0,50.09999847,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.599999905,92.40000153,38.20000076
40,Oklahoma,C320,06/21/1995,4,10.10000038,0.899999976,0.899999976,0,0,0,0,0,0,27.20000076,0,0,0,0,0,37.59999847,25.70000076,0,0,0,0,17,1,6,26.10000038,0.5,10.19999981,0,0,0,2,0,3,64,0,5.199999809,0,0,0,0,0,0,0,0,,,,1,1,,3.599999905,58.29999924,22.29999924
48,Texas,3629,07/10/1995,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,7,1,0,8.5,2.700000048,0,0,0,0,0,1,0,0,2.299999952,0,0,0,0,0,0,0,0,0,,,,0,0,,3.700000048,0,6.900000095
