STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,HPMS16_CRACKING_PERCENT_AC,MEPDG_CRACKING_PERCENT_AC,MEPDG_CRACKING_LENGTH_AC,MEPDG_LONG_CRACK_LENGTH_AC
46,South Dakota,0607,07/07/2009,39,17,2359,0
46,South Dakota,0662,07/07/2009,23,11,1944,0
46,South Dakota,0661,07/08/2009,0,0,2872,0
46,South Dakota,0606,07/08/2009,0,0,3149,0
46,South Dakota,0603,07/08/2009,1,0,3340,17
17,Illinois,0608,08/19/1999,2,0,1317,0
17,Illinois,0659,08/18/1999,1,0,1777,104
27,Minnesota,6064,07/19/1999,22,9,5200,0
55,Wisconsin,0907,05/11/1999,0,0,2179,0
17,Illinois,0663,08/19/1999,1,0,1382,0
17,Illinois,0603,08/18/1999,0,0,1244,0
17,Illinois,0604,08/18/1999,0,0,1507,0
17,Illinois,0606,08/19/1999,1,0,1497,232
17,Illinois,0607,08/19/1999,7,2,1154,118
26,Michigan,0124,10/26/1999,0,0,0,0
26,Michigan,0117,10/26/1999,0,0,0,0
26,Michigan,0159,10/26/1999,0,0,0,0
31,Nebraska,0902,10/14/1999,4,3,0,69
39,Ohio,A804,08/19/2009,41,21,333,0
39,Ohio,A803,08/19/2009,37,25,540,0
18,Indiana,5528,06/16/2009,3,1,1466,0
18,Indiana,5538,06/16/2009,22,7,2273,0
18,Indiana,5022,06/17/2009,0,0,440,0
18,Indiana,6012,06/18/2009,1,0,0,0
18,Indiana,1037,06/18/2009,1,0,1843,0
26,Michigan,0123,10/13/2009,1,2,2896,0
26,Michigan,0159,10/14/2009,23,11,2411,0
26,Michigan,0117,10/14/2009,23,12,267,0
26,Michigan,0115,10/14/2009,28,19,73,0
26,Michigan,0120,10/13/2009,25,18,17,0
26,Michigan,0118,10/13/2009,43,44,0,0
26,Michigan,0116,10/13/2009,23,19,0,0
26,Michigan,0124,10/13/2009,13,5,1989,0
26,Michigan,0121,10/13/2009,24,14,21,0
39,Ohio,3013,08/18/2009,1,0,3717,0
39,Ohio,A803,09/12/1999,0,0,0,0
39,Ohio,A803,05/23/2000,0,0,0,0
39,Ohio,A804,09/12/1999,0,0,0,0
39,Ohio,A804,05/23/2000,0,0,0,0
17,Illinois,5843,06/10/2010,51,20,537,0
17,Illinois,9267,06/09/2010,17,8,10272,0
17,Illinois,5151,06/09/2010,0,0,724,0
39,Ohio,0902,06/30/2010,3,0,856,0
39,Ohio,0903,06/30/2010,54,54,405,0
17,Illinois,0659,09/21/2005,22,11,0,0
17,Illinois,0604,09/21/2005,16,8,0,0
17,Illinois,0603,09/21/2005,27,8,0,0
17,Illinois,0604,10/21/2004,35,27,3132,0
17,Illinois,0659,10/21/2004,35,28,3250,0
17,Illinois,0663,10/22/2004,0,0,0,0
83,Manitoba,1801,11/08/1999,25,9,2359,0
27,Minnesota,1018,04/22/2003,8,2,3312,249
21,Kentucky,1014,12/15/1994,1,0,340,149
18,Indiana,0661,06/26/1991,0,0,0,0
18,Indiana,0660,06/21/2004,56,100,0,0
20,Kansas,6026,05/11/2005,54,38,14,0
29,Missouri,A351,05/12/2005,20,6,1854,0
20,Kansas,0112,06/21/2005,0,0,0,0
20,Kansas,0106,06/20/2005,1,0,270,21
20,Kansas,0108,06/20/2005,1,0,232,0
20,Kansas,0103,06/22/2005,7,2,236,0
20,Kansas,0104,06/22/2005,0,0,0,0
27,Minnesota,0502,06/07/2005,0,0,1220,0
27,Minnesota,0503,06/07/2005,0,0,2976,0
27,Minnesota,0504,06/06/2005,0,0,1957,0
27,Minnesota,0505,06/07/2005,0,0,738,0
27,Minnesota,0506,06/07/2005,0,0,2363,0
19,Iowa,0103,06/29/2005,11,2,433,0
19,Iowa,0107,06/29/2005,26,4,741,0
27,Minnesota,0501,06/06/2005,1,0,1341,0
20,Kansas,6026,06/15/2005,54,32,24,0
27,Minnesota,2023,07/20/2005,12,1,2190,0
27,Minnesota,1020,07/20/2005,12,1,1947,0
27,Minnesota,2018,07/21/2005,27,4,3697,0
27,Minnesota,0507,06/06/2005,0,0,845,0
27,Minnesota,0560,06/06/2005,0,0,1874,0
27,Minnesota,0559,06/06/2005,1,0,3229,0
27,Minnesota,0509,06/07/2005,0,0,2297,0
27,Minnesota,0561,06/06/2005,0,0,2699,0
27,Minnesota,0508,06/07/2005,0,0,3129,0
20,Kansas,0159,06/20/2005,50,17,76,0
20,Kansas,0111,06/21/2005,0,0,0,0
20,Kansas,0109,06/20/2005,2,0,0,0
20,Kansas,0105,06/21/2005,6,2,21,0
39,Ohio,0160,06/21/2006,54,22,0,0
39,Ohio,0159,06/21/2006,0,0,0,0
46,South Dakota,0601,05/18/2006,2,0,2564,741
46,South Dakota,0605,05/18/2006,1,0,2796,0
46,South Dakota,0602,05/18/2006,0,0,2830,0
46,South Dakota,0604,05/17/2006,0,0,6881,0
46,South Dakota,0603,05/17/2006,1,0,3264,31
46,South Dakota,0606,05/17/2006,0,0,3167,0
29,Missouri,A801,10/31/2004,52,49,416,0
19,Iowa,0112,06/28/2005,1,0,426,0
55,Wisconsin,0806,08/11/2005,6,1,0,0
55,Wisconsin,0805,08/11/2005,3,0,125,0
19,Iowa,0110,06/28/2005,0,0,603,0
19,Iowa,0111,06/28/2005,2,0,284,0
19,Iowa,0101,06/28/2005,2,0,495,0
19,Iowa,0159,06/27/2005,28,9,679,21
19,Iowa,0104,06/27/2005,3,1,800,0
39,Ohio,5010,08/17/2005,24,9,1088,0
18,Indiana,1037,08/25/2005,0,0,21,0
18,Indiana,2008,08/23/2005,0,0,0,0
18,Indiana,5022,08/24/2005,0,0,0,0
27,Minnesota,1003,07/20/2005,54,14,1812,0
27,Minnesota,1004,07/20/2005,11,5,2986,0
27,Minnesota,1017,07/21/2005,49,5,3274,0
29,Missouri,A606,08/30/2005,1,0,2408,76
29,Missouri,A604,08/30/2005,1,0,7691,0
29,Missouri,A607,08/31/2005,2,0,1209,114
29,Missouri,A603,08/31/2005,0,0,1677,0
29,Missouri,A608,08/31/2005,1,0,21,0
17,Illinois,7937,08/31/2005,54,27,2876,0
17,Illinois,5854,08/30/2005,54,27,967,0
21,Kentucky,1034,11/02/2005,0,0,0,0
55,Wisconsin,0114,08/09/2005,0,0,0,0
55,Wisconsin,0117,08/09/2005,0,0,0,0
55,Wisconsin,0115,08/09/2005,0,0,14,0
55,Wisconsin,0123,08/09/2005,0,0,0,0
55,Wisconsin,0124,08/09/2005,0,0,0,0
55,Wisconsin,0119,08/09/2005,0,0,0,0
55,Wisconsin,0121,08/10/2005,3,1,211,0
55,Wisconsin,0120,08/10/2005,0,0,17,0
55,Wisconsin,0122,08/10/2005,0,0,0,0
55,Wisconsin,0118,08/10/2005,0,0,0,0
55,Wisconsin,0116,08/10/2005,0,0,0,0
18,Indiana,0668,06/23/2004,56,28,0,0
18,Indiana,0669,06/23/2004,56,28,0,0
18,Indiana,0608,06/22/2004,56,100,0,0
18,Indiana,0607,06/24/2004,54,27,0,0
18,Indiana,0662,06/22/2004,0,0,0,0
18,Indiana,0664,06/22/2004,56,39,0,0
18,Indiana,0663,06/22/2004,56,39,0,0
18,Indiana,0659,06/21/2004,56,44,0,0
18,Indiana,0671,06/24/2004,0,0,0,0
18,Indiana,0670,06/24/2004,0,0,0,0
18,Indiana,0666,06/23/2004,56,28,0,0
46,South Dakota,0607,05/17/2006,29,11,1653,0
46,South Dakota,0660,05/17/2006,12,3,800,0
46,South Dakota,0608,05/17/2006,0,0,513,0
46,South Dakota,0662,05/17/2006,10,3,1126,0
46,South Dakota,0661,05/17/2006,0,0,2016,0
17,Illinois,0605,04/25/2006,0,0,1837,0
17,Illinois,0661,04/27/2006,0,0,2307,0
17,Illinois,0602,04/25/2006,0,0,1935,0
17,Illinois,0660,04/27/2006,0,0,2120,0
17,Illinois,0601,04/27/2006,0,0,3139,0
17,Illinois,0662,04/26/2006,53,27,0,0
17,Illinois,0606,04/26/2006,36,15,0,0
17,Illinois,0603,04/26/2006,27,15,0,0
48,Texas,D310,05/31/1991,0,0,,0
48,Texas,D320,05/31/1991,0,0,,0
48,Texas,D330,12/13/1990,5,0,2515,1815
48,Texas,B350,12/20/1990,0,0,0,0
48,Texas,D310,12/13/1990,0,0,0,0
48,Texas,D320,12/13/1990,0,0,0,0
48,Texas,B340,12/20/1990,1,0,5356,166
48,Texas,B310,12/20/1990,0,0,0,0
48,Texas,B320,12/20/1990,0,0,0,0
48,Texas,B330,12/20/1990,2,0,7050,859
48,Texas,B350,07/17/1991,0,0,,0
48,Texas,B320,07/17/1991,0,0,,0
48,Texas,B330,07/17/1991,6,0,,
48,Texas,B340,07/17/1991,1,0,,
48,Texas,B310,07/17/1991,0,0,,0
48,Texas,B320,09/19/1990,5,0,,
48,Texas,B330,09/19/1990,2,0,1351,
48,Texas,B350,09/19/1990,3,0,,
48,Texas,B310,09/18/1990,1,0,,
48,Texas,A320,09/24/1991,3,0,0,
48,Texas,A330,09/24/1991,0,0,0,0
48,Texas,A340,09/24/1991,5,1,94,
48,Texas,A310,09/24/1991,0,0,0,0
48,Texas,A320,03/27/1991,1,0,0,
48,Texas,A330,03/27/1991,0,0,0,0
48,Texas,A340,03/27/1991,4,1,,
48,Texas,A310,03/27/1991,0,0,0,0
48,Texas,A330,08/14/1989,0,0,0,0
48,Texas,A340,08/14/1989,2,1,,
48,Texas,A320,08/14/1989,2,1,0,
47,Tennessee,A350,11/16/1990,0,0,0,0
47,Tennessee,A330,11/16/1990,0,0,0,0
48,Texas,A310,08/14/1989,2,0,0,
47,Tennessee,A320,11/16/1990,0,0,,0
40,Oklahoma,C330,11/04/1992,7,0,2030,1355
40,Oklahoma,C350,11/04/1992,0,0,780,0
47,Tennessee,A310,11/16/1990,0,0,0,0
40,Oklahoma,C320,11/04/1992,6,1,738,866
40,Oklahoma,C330,10/11/1991,2,0,,
40,Oklahoma,C350,10/11/1991,0,0,,0
40,Oklahoma,C310,11/04/1992,1,0,1057,218
40,Oklahoma,C320,10/11/1991,8,1,,
40,Oklahoma,B330,05/17/1991,21,0,1732,6430
40,Oklahoma,B350,05/17/1991,1,0,412,201
40,Oklahoma,C310,10/11/1991,0,0,,0
40,Oklahoma,B320,05/17/1991,2,0,,
35,New Mexico,6035,02/15/1994,26,10,66,1088
35,New Mexico,6401,02/15/1994,24,1,1614,5855
40,Oklahoma,B310,05/17/1991,0,0,,0
35,New Mexico,6033,02/17/1994,28,14,2491,381
35,New Mexico,1112,02/16/1994,0,0,0,0
35,New Mexico,2118,02/16/1994,0,0,187,0
35,New Mexico,1022,02/15/1994,0,0,0,0
40,Oklahoma,B360,10/08/1991,4,0,,
35,New Mexico,1003,02/17/1994,2,0,1220,492
35,New Mexico,1005,02/15/1994,0,0,0,0
40,Oklahoma,B350,10/08/1991,17,0,,
40,Oklahoma,B310,10/08/1991,1,0,,
40,Oklahoma,B320,10/08/1991,0,0,,
40,Oklahoma,B330,10/08/1991,19,0,,
40,Oklahoma,A350,10/15/1991,0,0,0,0
40,Oklahoma,A320,10/15/1991,0,0,0,0
40,Oklahoma,A330,10/15/1991,0,0,0,0
40,Oklahoma,A340,10/15/1991,0,0,0,0
40,Oklahoma,A330,11/06/1992,0,0,0,0
40,Oklahoma,A340,11/06/1992,0,0,0,0
40,Oklahoma,A350,11/06/1992,0,0,0,0
40,Oklahoma,A320,11/06/1992,0,0,0,0
28,Mississippi,A330,12/28/1990,27,18,2006,0
28,Mississippi,A350,12/28/1990,0,0,0,0
28,Mississippi,A320,12/28/1990,5,3,,0
12,Florida,C350,08/16/1990,10,5,,
12,Florida,C321,08/17/1990,41,22,,
28,Mississippi,A310,12/28/1990,0,0,,0
12,Florida,C330,08/17/1990,31,18,,
12,Florida,C350,11/19/1990,0,0,0,0
12,Florida,C320,08/16/1990,29,10,,
12,Florida,C330,11/19/1990,31,18,4033,360
12,Florida,C350,07/19/1991,0,0,0,0
12,Florida,C310,11/18/1990,53,45,,0
12,Florida,C320,11/19/1990,0,0,0,0
12,Florida,C330,07/19/1991,31,22,5055,568
12,Florida,C310,07/19/1991,0,0,0,0
12,Florida,C320,07/19/1991,0,0,0,0
12,Florida,C321,07/19/1991,0,0,0,0
12,Florida,B360,10/04/1991,0,0,0,0
12,Florida,B321,10/04/1991,0,0,0,0
12,Florida,0508,09/27/1994,55,0,4667,10525
12,Florida,0509,09/28/1994,36,43,0,0
12,Florida,0507,09/28/1994,48,64,0,0
12,Florida,0505,09/29/1994,0,0,87,0
48,Texas,3679,05/10/1995,11,0,6884,1836
35,New Mexico,1003,04/26/1995,2,2,1178,225
48,Texas,1049,05/10/1995,9,0,1254,1829
48,Texas,1109,05/12/1995,34,1,177,6032
48,Texas,M350,03/22/1995,0,0,0,0
48,Texas,M320,03/22/1995,7,5,28,0
48,Texas,M330,03/22/1995,9,6,447,24
48,Texas,M340,03/22/1995,12,7,128,0
48,Texas,M310,03/22/1995,16,8,66,329
48,Texas,J340,03/24/1995,1,0,24,49
48,Texas,J350,03/24/1995,0,0,0,0
48,Texas,J351,03/24/1995,0,0,0,0
48,Texas,J330,03/24/1995,0,0,0,0
48,Texas,6086,03/20/1995,1,0,0,35
48,Texas,J310,03/24/1995,0,0,0,0
48,Texas,J320,03/24/1995,0,0,0,0
48,Texas,3749,03/22/1995,26,18,45,0
48,Texas,1181,03/20/1995,25,0,998,9580
48,Texas,2133,04/24/1995,13,0,0,2709
48,Texas,3729,03/21/1995,18,2,49,2928
48,Texas,3739,03/21/1995,2,1,0,0
48,Texas,1122,03/24/1995,1,0,0,45
48,Texas,1130,03/23/1995,0,0,0,0
48,Texas,1174,03/21/1995,15,2,111,1895
48,Texas,1096,03/23/1995,35,0,2675,14045
45,South Carolina,1024,03/16/1992,0,0,0,0
47,Tennessee,3075,08/14/1991,0,0,0,0
12,Florida,4108,10/03/1991,0,0,0,0
12,Florida,4097,10/03/1991,0,0,0,0
12,Florida,4100,10/03/1991,0,0,0,0
12,Florida,4106,07/18/1991,0,0,0,0
12,Florida,4096,10/03/1991,0,0,0,0
48,Texas,6086,03/27/1992,0,0,0,0
48,Texas,6086,04/11/1991,0,0,0,0
1,Alabama,1021,06/21/1991,0,0,0,0
40,Oklahoma,4161,04/11/1989,0,0,0,0
48,Texas,3559,07/14/1993,0,0,0,0
40,Oklahoma,4161,11/03/1992,0,0,0,0
40,Oklahoma,4161,10/15/1991,0,0,0,0
48,Texas,1181,04/01/1993,25,0,1026,9580
48,Texas,1169,06/25/1991,0,0,0,0
48,Texas,1174,03/31/1993,13,1,87,2131
48,Texas,1178,07/13/1993,5,0,1926,1996
48,Texas,1122,04/02/1993,0,0,0,0
48,Texas,1123,04/06/1993,13,0,121,2546
48,Texas,1130,04/01/1993,0,0,0,0
48,Texas,1111,07/07/1993,1,0,1781,35
48,Texas,1094,04/05/1993,2,0,353,461
5,Arkansas,3071,03/08/2004,1,0,3323,0
5,Arkansas,A310,03/08/2004,0,0,620,0
5,Arkansas,A350,03/08/2004,0,0,0,0
1,Alabama,0101,02/23/2004,33,13,544,0
1,Alabama,0102,02/24/2004,46,27,381,0
1,Alabama,0103,02/23/2004,34,7,301,0
1,Alabama,0104,02/20/2004,10,2,0,0
1,Alabama,0105,02/23/2004,56,19,1559,0
48,Texas,1094,03/27/1991,2,0,,
48,Texas,1094,09/24/1991,3,0,,
48,Texas,1092,08/19/1991,20,10,,
48,Texas,1077,11/07/1991,0,0,412,0
48,Texas,1087,06/24/1991,2,0,,
48,Texas,1092,03/26/1991,8,7,,
48,Texas,1076,11/06/1991,8,0,,
48,Texas,1069,12/20/1990,10,0,9742,3974
48,Texas,1069,07/17/1991,11,0,12084,4365
48,Texas,1070,07/17/1991,8,0,,
48,Texas,1068,06/26/1991,2,0,0,
48,Texas,1060,04/10/1991,0,0,0,0
48,Texas,1060,03/26/1992,1,0,0,
48,Texas,1065,06/10/1991,1,0,,
48,Texas,1056,06/12/1991,3,0,,
48,Texas,1049,05/13/1991,17,0,,
48,Texas,1050,11/15/1990,6,2,0,0
48,Texas,1050,05/28/1991,8,0,,
48,Texas,1048,05/20/1991,0,0,,0
48,Texas,1039,07/15/1991,43,0,1448,
48,Texas,1046,06/11/1991,9,4,,0
48,Texas,1047,06/11/1991,1,0,,
47,Tennessee,9025,08/14/1991,0,0,0,0
47,Tennessee,3110,05/10/1989,49,66,0,0
47,Tennessee,6022,08/14/1991,0,0,0,0
47,Tennessee,9024,08/14/1991,0,0,0,0
47,Tennessee,3109,05/11/1989,50,58,0,211
47,Tennessee,3104,08/13/1991,12,8,0,360
47,Tennessee,3104,08/23/1989,6,1,0,748
47,Tennessee,3108,05/10/1989,0,0,0,0
47,Tennessee,3101,08/14/1991,0,0,0,0
47,Tennessee,1029,08/12/1991,54,16,159,0
47,Tennessee,2008,08/15/1991,0,0,0,0
47,Tennessee,2008,09/29/1989,19,30,0,0
45,South Carolina,1025,03/18/1992,47,57,,0
45,South Carolina,7019,03/19/1992,3,0,980,603
47,Tennessee,1023,08/13/1991,30,20,,191
45,South Carolina,1011,03/18/1992,0,0,0,0
13,Georgia,4420,04/21/1992,41,21,,0
13,Georgia,4420,04/10/1991,27,0,3042,
45,South Carolina,1008,03/19/1992,56,69,0,0
35,New Mexico,1112,11/12/2004,0,0,967,0
22,Louisiana,0122,10/19/2004,0,0,0,0
1,Alabama,0503,04/21/2005,7,1,173,0
1,Alabama,0504,04/21/2005,2,0,21,28
1,Alabama,0505,04/21/2005,41,4,1355,0
40,Oklahoma,A320,11/03/1994,0,0,0,0
40,Oklahoma,6010,11/01/1994,2,0,4601,398
40,Oklahoma,4163,11/02/1994,0,0,163,0
40,Oklahoma,4164,11/02/1994,0,0,2262,0
40,Oklahoma,4165,11/02/1994,1,0,246,222
40,Oklahoma,4161,10/31/1994,4,1,0,121
40,Oklahoma,4087,11/03/1994,0,0,0,1511
40,Oklahoma,4088,11/02/1994,14,9,1708,741
40,Oklahoma,4154,11/03/1994,0,0,0,0
40,Oklahoma,4086,11/03/1994,1,0,1303,243
40,Oklahoma,1015,10/31/1994,11,0,2266,4414
40,Oklahoma,1017,11/01/1994,25,11,1216,575
28,Mississippi,3097,10/21/1994,9,13,5287,0
47,Tennessee,C320,08/13/1991,0,0,0,0
47,Tennessee,C330,08/13/1991,2,1,738,0
47,Tennessee,C350,08/13/1991,0,0,0,0
47,Tennessee,C310,08/13/1991,0,0,0,0
47,Tennessee,C330,11/14/1990,8,0,2858,3187
47,Tennessee,1023,11/14/1990,27,21,284,0
47,Tennessee,C350,11/14/1990,0,0,0,0
1,Alabama,0564,04/01/1993,0,0,0,0
47,Tennessee,C320,11/14/1990,0,0,0,0
28,Mississippi,0501,07/13/1993,12,0,1254,2304
1,Alabama,0563,04/01/1993,0,0,0,0
47,Tennessee,C310,11/14/1990,0,0,0,0
1,Alabama,0509,09/18/1991,43,4,0,0
1,Alabama,0563,09/18/1991,56,6,0,0
1,Alabama,0564,09/18/1991,49,5,0,0
1,Alabama,0508,09/18/1991,56,6,0,0
1,Alabama,0505,09/18/1991,56,6,0,0
1,Alabama,0506,09/18/1991,23,2,0,0
1,Alabama,0507,09/18/1991,56,6,0,0
1,Alabama,0504,09/18/1991,4,0,0,0
1,Alabama,A340,08/24/1994,12,2,38,1372
1,Alabama,0502,09/18/1991,56,6,0,0
1,Alabama,0503,09/18/1991,56,6,0,0
1,Alabama,A330,08/24/1994,18,3,42,222
48,Texas,G320,07/19/1995,1,0,0,21
48,Texas,H350,07/24/1995,7,1,76,1119
48,Texas,H320,07/24/1995,9,1,842,1431
48,Texas,H330,07/24/1995,6,0,437,2027
48,Texas,H340,07/24/1995,8,0,253,1500
48,Texas,H310,07/24/1995,4,1,336,201
48,Texas,Q340,07/26/1995,1,0,274,111
48,Texas,Q350,07/26/1995,0,0,0,0
48,Texas,Q353,07/26/1995,0,0,0,0
48,Texas,Q330,07/26/1995,22,0,637,9195
48,Texas,2172,07/28/1995,2,0,1209,929
48,Texas,Q310,07/26/1995,1,0,76,90
48,Texas,Q320,07/26/1995,1,0,87,184
48,Texas,1169,07/19/1995,0,0,540,0
28,Mississippi,A330,07/19/1995,36,8,2921,1760
46,South Dakota,0604,07/08/2009,1,0,4317,0
46,South Dakota,0605,07/08/2009,1,0,2029,0
46,South Dakota,0602,07/09/2009,1,0,2273,0
46,South Dakota,0601,07/09/2009,6,2,2463,0
46,South Dakota,9197,07/13/2009,0,0,2138,0
46,South Dakota,9106,07/14/2009,0,0,2716,0
46,South Dakota,0803,07/15/2009,3,7,2034,0
46,South Dakota,0804,07/15/2009,2,3,1656,0
46,South Dakota,0859,07/15/2009,4,2,2231,0
27,Minnesota,1023,07/21/2009,10,3,5003,596
27,Minnesota,6251,07/21/2009,12,9,3749,0
27,Minnesota,1018,07/23/2009,16,5,4216,0
18,Indiana,1028,06/26/2008,0,0,423,0
18,Indiana,5043,06/25/2008,22,13,191,0
39,Ohio,0106,07/14/2008,54,59,0,0
39,Ohio,0902,07/15/2008,3,1,340,0
39,Ohio,0901,07/16/2008,54,100,0,0
39,Ohio,0903,07/17/2008,54,49,346,0
39,Ohio,4018,07/22/2008,2,0,3939,0
83,Manitoba,0502,05/12/2009,54,38,0,0
83,Manitoba,0503,05/12/2009,40,11,3312,0
83,Manitoba,0508,05/12/2009,54,16,0,0
83,Manitoba,0509,05/12/2009,54,41,0,0
83,Manitoba,0506,05/12/2009,54,38,0,0
83,Manitoba,0507,05/12/2009,22,5,6101,0
83,Manitoba,0504,05/14/2009,33,7,3267,0
83,Manitoba,0505,05/14/2009,54,27,0,0
83,Manitoba,6450,05/14/2009,25,5,5107,0
83,Manitoba,6451,05/14/2009,54,22,0,0
39,Ohio,3013,12/02/2010,3,1,3707,0
39,Ohio,A803,12/01/2010,38,27,447,0
39,Ohio,A804,12/01/2010,42,22,350,0
39,Ohio,0104,11/22/2010,54,46,0,0
39,Ohio,0112,11/22/2010,50,45,0,0
26,Michigan,0117,11/10/2010,54,43,62,0
26,Michigan,0123,11/09/2010,43,33,0,0
26,Michigan,0116,11/09/2010,54,51,0,0
26,Michigan,0118,11/08/2010,54,54,0,0
26,Michigan,0121,11/08/2010,44,34,49,0
26,Michigan,0115,11/10/2010,38,41,0,0
26,Michigan,0159,11/10/2010,31,25,1192,0
26,Michigan,0124,11/09/2010,16,17,728,0
26,Michigan,0120,11/08/2010,7,11,350,0
83,Manitoba,6454,09/14/2010,1,0,2661,156
83,Manitoba,6450,09/15/2010,0,0,4216,0
83,Manitoba,6451,09/15/2010,0,0,4275,0
83,Manitoba,0502,09/16/2010,3,1,4542,0
83,Manitoba,0503,09/16/2010,1,0,2865,0
83,Manitoba,0508,09/17/2010,11,4,2591,0
83,Manitoba,0509,09/20/2010,5,1,2134,0
83,Manitoba,0506,09/21/2010,1,0,3503,0
83,Manitoba,0507,09/21/2010,0,0,3811,0
83,Manitoba,0504,09/21/2010,0,0,4878,0
83,Manitoba,0505,09/21/2010,0,0,2550,0
39,Ohio,0902,06/09/2011,3,0,883,540
39,Ohio,0903,06/09/2011,54,54,364,0
39,Ohio,4018,06/08/2011,0,0,125,0
46,South Dakota,0660,05/16/2011,46,27,1999,0
46,South Dakota,0608,05/16/2011,33,19,1351,0
46,South Dakota,0603,05/17/2011,4,2,3115,0
46,South Dakota,0606,05/17/2011,11,6,3485,0
46,South Dakota,0661,05/17/2011,7,2,3104,0
46,South Dakota,0662,05/17/2011,41,33,2054,0
46,South Dakota,0607,05/17/2011,52,53,2003,0
46,South Dakota,0605,05/18/2011,1,0,2411,0
46,South Dakota,0602,05/18/2011,1,0,2451,0
46,South Dakota,0601,05/19/2011,8,3,2799,0
46,South Dakota,0604,05/19/2011,5,3,4476,0
55,Wisconsin,B909,09/16/2010,53,32,1479,0
20,Kansas,6026,10/13/2010,0,0,197,0
27,Minnesota,C350,07/27/1993,0,0,3295,0
46,South Dakota,0803,05/23/2011,14,8,2373,0
46,South Dakota,0804,05/23/2011,3,4,1798,0
46,South Dakota,0859,05/23/2011,9,5,3021,0
17,Illinois,5843,04/27/2011,51,21,589,0
46,South Dakota,9197,05/10/2011,0,0,2203,0
48,Texas,0801,06/27/2007,1,0,641,0
48,Texas,0802,06/27/2007,2,0,381,0
5,Arkansas,0115,05/15/2007,18,6,596,0
5,Arkansas,0116,05/16/2007,11,5,984,0
5,Arkansas,0117,05/16/2007,42,12,1157,0
5,Arkansas,0113,05/16/2007,28,10,1812,0
5,Arkansas,0114,05/16/2007,52,21,3728,0
5,Arkansas,0118,05/15/2007,38,10,1064,0
48,Texas,1122,04/03/1995,1,0,0,55
1,Alabama,0163,02/08/1995,0,0,0,0
35,New Mexico,1112,04/25/1995,0,0,0,0
48,Texas,1068,04/13/1995,20,3,139,3049
1,Alabama,0162,02/08/1995,0,0,0,0
1,Alabama,0110,02/08/1995,0,0,0,0
1,Alabama,0111,02/08/1995,0,0,0,0
1,Alabama,0112,02/08/1995,0,0,0,0
1,Alabama,0109,02/08/1995,0,0,0,0
1,Alabama,0106,02/08/1995,0,0,0,0
1,Alabama,0107,02/08/1995,0,0,0,0
1,Alabama,0108,02/08/1995,0,0,0,0
1,Alabama,0105,02/08/1995,0,0,0,0
1,Alabama,0102,02/08/1995,4,0,0,513
1,Alabama,0103,02/08/1995,0,0,0,0
1,Alabama,0104,02/08/1995,0,0,0,0
1,Alabama,0101,02/08/1995,0,0,0,0
12,Florida,1060,01/13/1995,0,0,0,0
12,Florida,4103,01/13/1995,0,0,28,0
48,Texas,K330,03/27/1991,1,0,0,
48,Texas,K350,08/26/1991,0,0,0,0
48,Texas,K310,03/27/1991,0,0,0,0
48,Texas,K320,03/27/1991,0,0,0,0
48,Texas,K340,08/26/1991,25,3,0,5353
48,Texas,K310,08/26/1991,0,0,0,0
48,Texas,K320,08/26/1991,0,0,0,0
1,Alabama,0163,02/19/2004,39,11,24,0
48,Texas,1093,02/05/2004,53,25,2415,0
1,Alabama,4127,02/13/2004,3,0,780,0
1,Alabama,4125,02/18/2004,50,14,1732,0
1,Alabama,0502,02/26/2004,51,6,2352,0
1,Alabama,0503,02/26/2004,7,1,170,0
1,Alabama,0504,02/26/2004,1,0,0,0
1,Alabama,0505,02/26/2004,39,4,1133,0
48,Texas,K330,08/26/1991,0,0,0,0
48,Texas,J350,03/25/1991,0,0,0,0
48,Texas,J320,03/25/1991,0,0,0,0
48,Texas,J340,03/25/1991,0,0,0,0
48,Texas,J310,03/25/1991,0,0,0,0
48,Texas,J330,10/16/1990,0,0,0,0
48,Texas,J340,10/16/1990,0,0,0,0
48,Texas,J350,10/16/1990,1,0,0,
48,Texas,J320,10/16/1990,0,0,0,0
48,Texas,J340,12/20/1990,0,0,0,
48,Texas,J350,12/20/1990,0,0,0,0
48,Texas,J330,12/20/1990,0,0,0,0
48,Texas,J351,08/28/1991,0,0,0,0
48,Texas,J310,12/20/1990,0,0,0,0
48,Texas,J320,12/20/1990,0,0,0,0
48,Texas,J350,08/28/1991,0,0,0,0
48,Texas,J320,08/28/1991,0,0,0,0
48,Texas,J330,08/28/1991,0,0,0,0
48,Texas,J340,08/28/1991,0,0,,0
48,Texas,J310,08/28/1991,0,0,0,0
48,Texas,I330,05/29/1991,0,0,0,0
48,Texas,I340,05/29/1991,0,0,0,0
48,Texas,I350,05/29/1991,0,0,0,0
48,Texas,I320,05/29/1991,0,0,0,0
48,Texas,I340,11/15/1990,0,0,0,0
48,Texas,I350,11/15/1990,0,0,0,0
48,Texas,I310,05/29/1991,0,0,0,0
48,Texas,I330,11/15/1990,0,0,0,0
48,Texas,H350,05/28/1991,0,0,0,0
48,Texas,H351,05/28/1991,0,0,0,0
48,Texas,I320,11/15/1990,0,0,0,0
48,Texas,H340,05/28/1991,7,0,,
48,Texas,H310,05/28/1991,1,0,0,
