STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CRACK_OR_JOINT,CRACK_OR_JOINT_EXP,CONSTRUCTION_NO,AVG_EDGE_FAULT,AVG_WHEELPATH_FAULT
19,Iowa,0224,02/09/2000,J,Joint,1,0.100000001,0
29,Missouri,B411,02/03/2000,C,Crack,2,3,3
55,Wisconsin,0262,06/05/2000,J,Joint,1,0.100000001,0
26,Michigan,0221,11/09/2004,J,Joint,2,0,-0.100000001
38,North Dakota,0263,07/27/2001,J,Joint,2,0.400000006,0.400000006
38,North Dakota,0223,07/19/2000,J,Joint,2,0.100000001,0.100000001
26,Michigan,0216,10/03/2001,J,Joint,1,0.699999988,0.899999976
19,Iowa,0224,10/17/2001,J,Joint,1,0.400000006,0.200000003
20,Kansas,0207,03/13/2002,J,Joint,1,0.200000003,0.100000001
19,Iowa,0213,10/17/2001,J,Joint,1,0,0.200000003
20,Kansas,4063,07/18/2001,J,Joint,2,1,0.899999976
21,Kentucky,4025,11/20/1991,J,Joint,1,1.200000048,1.700000048
26,Michigan,3069,11/13/1991,J,Joint,1,0,-0.100000001
39,Ohio,4018,03/29/2002,J,Joint,1,1,1.299999952
20,Kansas,0201,03/12/2002,C,Crack,2,1,5
55,Wisconsin,6351,10/10/2002,J,Joint,1,1,0.5
26,Michigan,4015,05/22/2002,J,Joint,3,0.600000024,0.400000006
31,Nebraska,3028,01/23/2002,J,Joint,1,0.699999988,0.699999988
26,Michigan,0214,08/22/2002,J,Joint,2,0.200000003,0.300000012
39,Ohio,0204,04/09/2003,J,Joint,1,0.200000003,0.200000003
38,North Dakota,0219,05/15/2002,J,Joint,3,1,0.899999976
39,Ohio,A412,03/26/2002,C,Crack,3,0.400000006,0.5
39,Ohio,0206,04/15/2003,C,Crack,1,0,0
39,Ohio,0206,10/23/2002,J,Joint,1,0.100000001,0.200000003
38,North Dakota,0222,05/16/2002,J,Joint,3,0.200000003,0
46,South Dakota,3012,08/15/2002,J,Joint,4,0,0.200000003
39,Ohio,0259,04/08/2003,C,Crack,1,,
39,Ohio,9006,11/07/2002,J,Joint,2,0.800000012,0.699999988
46,South Dakota,A430,07/23/2003,J,Joint,5,5,4.800000191
29,Missouri,0807,10/21/2003,J,Joint,1,0.200000003,0.400000006
46,South Dakota,0605,07/21/2003,J,Joint,7,2.099999905,2.099999905
27,Minnesota,6300,09/24/2002,J,Joint,3,0.400000006,0.400000006
27,Minnesota,4033,09/17/2002,J,Joint,2,-0.200000003,-0.200000003
31,Nebraska,3024,11/21/2002,J,Joint,2,0,0
39,Ohio,0203,10/23/2002,J,Joint,1,0.300000012,0.100000001
39,Ohio,0204,10/22/2002,C,Crack,1,2,1.700000048
19,Iowa,3033,05/12/2004,J,Joint,2,0,0
39,Ohio,0211,04/17/2003,J,Joint,1,-0.200000003,-0.100000001
39,Ohio,0809,08/28/2002,C,Crack,1,0,2
39,Ohio,0810,08/27/2002,J,Joint,1,-0.200000003,-0.300000012
55,Wisconsin,6352,10/10/2002,J,Joint,1,0.200000003,0.200000003
55,Wisconsin,6355,10/10/2002,J,Joint,1,0.300000012,0.300000012
26,Michigan,0222,10/22/2003,J,Joint,2,0.5,0.400000006
31,Nebraska,6701,04/26/2004,J,Joint,5,3.700000048,3.099999905
29,Missouri,5503,03/31/2004,J,Joint,1,1.100000024,0.600000024
46,South Dakota,A422,07/24/2003,J,Joint,6,1.799999952,1.899999976
26,Michigan,0224,10/21/2003,J,Joint,2,0,0
6,California,0812,11/09/2016,J,Joint,1,0,0
5,Arkansas,0214,12/01/2008,J,Joint,2,1.299999952,1
6,California,B430,12/04/1991,C,Crack,1,0.800000012,0
32,Nevada,0210,04/25/2001,J,Joint,2,0.100000001,0.400000006
6,California,3042,03/08/2005,J,Joint,2,0,0.200000003
32,Nevada,0259,04/23/2001,J,Joint,1,0.100000001,0.100000001
53,Washington,0206,04/29/1999,J,Joint,1,0.200000003,0.100000001
53,Washington,0206,04/29/1999,C,Crack,1,0,0
8,Colorado,7776,10/14/2010,J,Joint,6,0.300000012,0.400000006
8,Colorado,7776,04/10/1992,J,Joint,1,0,0
32,Nevada,3013,02/04/1992,J,Joint,1,1.5,0.800000012
32,Nevada,A454,08/09/1991,J,Joint,1,3.200000048,
32,Nevada,A455,08/09/1991,J,Joint,1,3.5,
32,Nevada,A455,08/09/1991,C,Crack,1,0,
32,Nevada,A420,04/19/1999,J,Joint,3,4.099999905,3.599999905
6,California,B423,12/04/1991,C,Crack,2,2.700000048,1.299999952
6,California,B412,12/04/1991,J,Joint,2,2.400000095,1.600000024
6,California,B411,12/04/1991,C,Crack,2,0,0
4,Arizona,0601,09/26/1991,C,Crack,1,1,0
53,Washington,3013,06/09/1992,J,Joint,1,2.299999952,2.799999952
49,Utah,C441,01/27/1992,J,Joint,2,-0.600000024,-0.300000012
49,Utah,C449,01/29/1992,J,Joint,2,-0.300000012,-0.100000001
49,Utah,C452,01/29/1992,J,Joint,2,-0.300000012,0
49,Utah,E458,07/09/1993,C,Crack,1,0.800000012,0.600000024
53,Washington,0204,05/09/2000,J,Joint,1,0.100000001,0.5
53,Washington,0204,04/28/1999,J,Joint,1,0,0
49,Utah,C458,01/28/1992,C,Crack,1,-1,0
6,California,0605,07/28/1999,J,Joint,4,0.699999988,0.699999988
49,Utah,C431,01/29/1992,C,Crack,2,0,0
49,Utah,E440,06/11/2002,J,Joint,2,1.5,1.600000024
53,Washington,3813,12/09/1998,J,Joint,1,2.5,4.800000191
49,Utah,E450,07/12/1993,J,Joint,2,0.699999988,0.600000024
49,Utah,C456,07/27/1993,J,Joint,2,0.699999988,0.899999976
4,Arizona,0605,09/25/1991,J,Joint,3,0.699999988,
6,California,A443,11/18/1991,J,Joint,2,,
6,California,A441,11/18/1991,J,Joint,2,,
53,Washington,0208,05/19/2011,J,Joint,1,0.5,0.5
49,Utah,C447,07/22/1993,J,Joint,2,0,0
53,Washington,0205,08/22/2001,J,Joint,1,0.400000006,0.699999988
53,Washington,0206,08/22/2001,C,Crack,1,,
49,Utah,D454,07/19/1993,J,Joint,2,0.899999976,0.600000024
49,Utah,D430,07/13/1993,J,Joint,1,1,0.899999976
53,Washington,0209,08/21/2001,J,Joint,1,0.300000012,0.300000012
6,California,0208,10/16/2001,J,Joint,2,0.200000003,-0.100000001
6,California,0204,10/16/2001,J,Joint,1,0.200000003,0
32,Nevada,0207,10/28/2003,C,Crack,4,0,0.600000024
4,Arizona,0663,09/19/1994,J,Joint,2,0.899999976,1.200000048
8,Colorado,0218,08/23/2001,J,Joint,1,0.5,0.5
8,Colorado,0218,08/23/2001,C,Crack,1,0,1
8,Colorado,0223,08/11/1998,J,Joint,1,0.5,0.5
49,Utah,D459,07/19/1993,C,Crack,2,1,1
6,California,0812,10/10/2001,J,Joint,1,-0.5,-0.200000003
6,California,0811,10/10/2001,J,Joint,2,-0.5,-0.200000003
53,Washington,3019,04/21/1992,J,Joint,1,-0.800000012,-0.600000024
8,Colorado,0217,09/17/2009,J,Joint,2,0.400000006,-0.100000001
49,Utah,3011,05/24/1995,J,Joint,1,6.300000191,6.199999809
53,Washington,3813,02/21/1996,J,Joint,1,5,5.699999809
8,Colorado,0223,04/26/1996,J,Joint,1,0.400000006,0.300000012
6,California,3013,02/11/1997,J,Joint,1,1.200000048,1.299999952
53,Washington,0210,05/20/1997,J,Joint,1,-0.100000001,0.100000001
32,Nevada,0206,06/03/1997,C,Crack,2,0.300000012,0.400000006
32,Nevada,0210,06/04/1997,C,Crack,1,0.300000012,0.300000012
32,Nevada,0204,07/14/1997,J,Joint,4,-0.100000001,-0.300000012
6,California,9048,01/29/1997,C,Crack,1,,
6,California,A421,01/27/1997,J,Joint,2,1.899999976,2
6,California,A423,01/27/1997,J,Joint,2,2.599999905,2.200000048
53,Washington,0209,05/21/1997,J,Joint,1,0,-0.100000001
49,Utah,E450,09/23/1997,J,Joint,2,0.300000012,0.300000012
49,Utah,C441,09/16/1997,J,Joint,2,0.200000003,0.100000001
4,Arizona,0222,11/03/1997,J,Joint,1,0,0
49,Utah,C440,09/16/1997,J,Joint,2,0,0.400000006
49,Utah,7085,08/23/2010,C,Crack,2,,
49,Utah,D459,09/12/1997,J,Joint,2,0.300000012,0.300000012
49,Utah,E448,09/23/1997,J,Joint,2,0.200000003,0.400000006
49,Utah,E431,09/23/1997,J,Joint,1,-0.300000012,-0.200000003
49,Utah,E430,09/23/1997,J,Joint,1,1,1.200000048
49,Utah,7086,09/10/1997,J,Joint,1,0.600000024,0.300000012
4,Arizona,A449,12/10/1997,J,Joint,2,1,0.899999976
4,Arizona,A451,12/02/1997,J,Joint,2,0.400000006,0.300000012
4,Arizona,0215,04/24/1998,J,Joint,1,0.100000001,0
4,Arizona,0224,01/07/1999,J,Joint,1,-0.100000001,-0.100000001
4,Arizona,0213,11/04/1997,J,Joint,1,-0.400000006,-0.400000006
4,Arizona,0265,11/05/1997,J,Joint,1,1.5,1.5
4,Arizona,A461,02/03/1999,J,Joint,2,0.600000024,0.5
4,Arizona,A430,02/04/1999,J,Joint,1,1.700000048,1.5
4,Arizona,A455,12/03/1997,J,Joint,1,0.800000012,0.699999988
4,Arizona,A457,12/03/1997,J,Joint,2,0.300000012,0.300000012
4,Arizona,A460,12/04/1997,J,Joint,2,0.300000012,0.300000012
10,Delaware,0208,11/09/2004,J,Joint,2,0.100000001,0.100000001
37,North Carolina,0208,03/18/2009,J,Joint,1,0.100000001,0.100000001
37,North Carolina,0212,04/20/2010,J,Joint,1,0.300000012,0.400000006
54,West Virginia,4003,03/31/2009,J,Joint,2,1.399999976,1.200000048
42,Pennsylvania,1623,03/25/2008,J,Joint,2,0.800000012,0.699999988
37,North Carolina,0212,04/12/2007,J,Joint,1,0.100000001,0.200000003
37,North Carolina,0259,04/10/2007,J,Joint,2,0,0.200000003
10,Delaware,0207,10/19/2005,C,Crack,1,0,0
42,Pennsylvania,1606,10/17/2002,C,Crack,3,1,1
29,Missouri,4069,02/04/1991,C,Crack,1,0.400000006,
55,Wisconsin,3008,02/26/1992,J,Joint,1,7.199999809,7
27,Minnesota,4037,01/30/1992,J,Joint,1,0.100000001,0
27,Minnesota,4033,01/30/1992,J,Joint,1,-0.200000003,0
27,Minnesota,3003,01/27/1992,J,Joint,1,0.100000001,0
19,Iowa,B410,09/22/1993,C,Crack,2,0,0
10,Delaware,0201,03/09/2011,J,Joint,3,-0.100000001,-0.200000003
10,Delaware,0260,03/09/2011,J,Joint,1,1,1
17,Illinois,4074,05/08/1991,J,Joint,1,0.5,
17,Illinois,0605,12/17/1991,J,Joint,4,0,-0.100000001
29,Missouri,0705,09/19/1994,J,Joint,2,0.200000003,0.200000003
29,Missouri,0708,09/20/1994,J,Joint,2,0.400000006,0.5
39,Ohio,0265,04/10/2001,J,Joint,1,0,0
31,Nebraska,3018,04/09/1998,J,Joint,1,4.400000095,4.199999809
18,Indiana,3002,04/17/1998,J,Joint,2,1.399999976,0.800000012
29,Missouri,A808,11/20/2003,J,Joint,1,0.300000012,0
19,Iowa,0601,08/30/1993,C,Crack,5,0,0
29,Missouri,0760,09/16/1994,C,Crack,2,0.100000001,0.100000001
29,Missouri,0602,10/14/1993,J,Joint,3,2.099999905,1.600000024
29,Missouri,0605,10/13/1993,J,Joint,4,0.100000001,0
39,Ohio,3801,03/20/2001,J,Joint,1,0.600000024,0.400000006
20,Kansas,4054,04/30/1993,J,Joint,1,0.5,0.400000006
29,Missouri,A410,05/14/1991,C,Crack,1,-0.100000001,0
29,Missouri,A430,07/29/1993,J,Joint,2,3.400000095,3.400000095
18,Indiana,0605,09/10/1992,J,Joint,2,2.099999905,2.099999905
19,Iowa,0216,10/18/1994,J,Joint,1,0,0
26,Michigan,0219,12/06/1994,J,Joint,1,0.200000003,0.100000001
39,Ohio,0205,04/04/2001,C,Crack,1,-0.100000001,-0.100000001
17,Illinois,0660,08/17/1999,C,Crack,4,0.699999988,1
26,Michigan,0217,11/16/1993,J,Joint,1,0,0
27,Minnesota,4040,08/25/1994,J,Joint,1,1.600000024,1.5
26,Michigan,0218,12/06/1994,J,Joint,1,0.600000024,0.699999988
29,Missouri,0601,10/14/1993,J,Joint,2,6.199999809,5.099999905
39,Ohio,B411,05/17/1993,J,Joint,1,0.100000001,0.400000006
26,Michigan,0602,06/03/1993,C,Crack,3,,
26,Michigan,4015,11/02/1993,J,Joint,1,0.300000012,0.300000012
83,Manitoba,3802,06/20/1997,J,Joint,1,2.200000048,1.799999952
83,Manitoba,3802,03/29/1995,J,Joint,1,1.5,1.5
31,Nebraska,4019,07/19/1993,C,Crack,1,0.800000012,0.800000012
29,Missouri,0703,06/23/1992,J,Joint,2,0,0
46,South Dakota,0601,10/08/1992,C,Crack,2,5.5,2.5
55,Wisconsin,A902,06/10/1992,C,Crack,1,2.799999952,2.400000095
55,Wisconsin,A903,06/10/1992,J,Joint,1,-0.300000012,-0.100000001
39,Ohio,0260,04/04/2001,J,Joint,1,0,0
39,Ohio,0259,04/03/2001,J,Joint,1,0.100000001,0
39,Ohio,4018,06/17/1993,J,Joint,1,0.600000024,0.899999976
46,South Dakota,6600,04/24/1995,J,Joint,2,5,4.300000191
55,Wisconsin,0903,05/27/1992,J,Joint,1,-0.300000012,-0.300000012
55,Wisconsin,0909,05/28/1992,C,Crack,1,0.800000012,1
55,Wisconsin,B901,06/10/1992,C,Crack,1,1.299999952,1.100000024
38,North Dakota,0223,10/27/1994,J,Joint,1,0,0
17,Illinois,0605,08/16/1999,J,Joint,5,2.099999905,2
29,Missouri,0664,08/06/1991,C,Crack,1,0,
29,Missouri,0706,05/11/1993,C,Crack,2,0,0
29,Missouri,0662,08/06/1991,J,Joint,1,0.100000001,
38,North Dakota,0217,10/27/1994,C,Crack,1,-0.5,0.5
39,Ohio,0810,12/08/1994,J,Joint,1,0.100000001,0.200000003
31,Nebraska,3018,04/19/1995,J,Joint,1,2.900000095,2.900000095
31,Nebraska,3018,10/30/2000,J,Joint,2,5.300000191,5.199999809
26,Michigan,0223,06/05/1995,J,Joint,1,0.200000003,0.300000012
20,Kansas,4054,01/24/1996,C,Crack,1,0.899999976,1.100000024
29,Missouri,0760,06/23/1992,C,Crack,2,0,0
20,Kansas,4054,08/05/1996,J,Joint,1,0.800000012,0.600000024
26,Michigan,0213,11/03/1998,J,Joint,1,1.200000048,1.5
46,South Dakota,A421,10/29/1992,J,Joint,3,1,1.100000024
38,North Dakota,0263,10/27/1994,J,Joint,1,-0.100000001,-0.100000001
55,Wisconsin,3008,11/09/1994,J,Joint,1,9.100000381,8.600000381
38,North Dakota,0220,10/27/1994,J,Joint,1,0,0.100000001
29,Missouri,0606,08/07/1991,J,Joint,1,0.100000001,
27,Minnesota,4040,10/09/1996,J,Joint,1,0.600000024,1
29,Missouri,0603,08/07/1991,C,Crack,2,0.899999976,
29,Missouri,0661,04/16/1992,C,Crack,1,0.100000001,0.100000001
29,Missouri,0704,02/23/2001,J,Joint,4,1,0.800000012
17,Illinois,9327,07/06/1989,C,Crack,1,5.300000191,0
31,Nebraska,B410,08/14/1997,J,Joint,2,1,0.5
17,Illinois,0660,07/02/1992,C,Crack,3,0,0
29,Missouri,0605,07/20/1995,J,Joint,4,1.600000024,1.399999976
29,Missouri,0708,05/10/1993,C,Crack,2,0.300000012,0.200000003
29,Missouri,0709,05/10/1993,C,Crack,2,0,0
5,Arkansas,3059,12/06/1994,C,Crack,1,0,0
40,Oklahoma,0601,11/02/1994,J,Joint,2,,2.400000095
40,Oklahoma,0607,10/11/1991,J,Joint,1,0.899999976,
48,Texas,3589,08/05/1993,J,Joint,3,-0.600000024,
12,Florida,4109,03/10/1993,J,Joint,1,1.600000024,0
48,Texas,4142,04/03/1992,J,Joint,1,0,
5,Arkansas,0810,06/21/2000,J,Joint,1,-0.200000003,-0.200000003
13,Georgia,3011,04/23/1997,J,Joint,1,0.699999988,0.400000006
13,Georgia,3015,04/23/1997,J,Joint,1,0.800000012,0.800000012
13,Georgia,3019,10/16/1996,J,Joint,1,0.800000012,0.600000024
48,Texas,B410,05/14/1998,J,Joint,2,0.600000024,0.400000006
5,Arkansas,4021,04/07/1998,C,Crack,1,0.300000012,0.300000012
22,Louisiana,4001,05/05/1998,C,Crack,1,0,0
48,Texas,3010,05/13/1998,J,Joint,1,-0.100000001,-0.100000001
12,Florida,4138,04/21/1997,J,Joint,2,4.800000191,4.800000191
5,Arkansas,B430,08/05/1997,J,Joint,1,0.300000012,0.400000006
5,Arkansas,C410,08/07/1997,J,Joint,2,0.300000012,0.5
40,Oklahoma,0601,05/22/1997,C,Crack,3,0.300000012,-0.300000012
40,Oklahoma,0605,05/22/1997,C,Crack,5,0,0
1,Alabama,3028,12/02/1997,C,Crack,1,0,0
1,Alabama,4007,12/02/1997,J,Joint,1,4.099999905,4.199999809
12,Florida,3804,07/16/1997,J,Joint,1,1.899999976,1.700000048
12,Florida,3804,07/16/1997,C,Crack,1,1.600000024,2
35,New Mexico,3010,03/15/1999,J,Joint,1,0.100000001,0
48,Texas,C430,04/15/1998,J,Joint,4,0.699999988,1.5
48,Texas,D420,05/13/1998,C,Crack,2,-0.100000001,0.100000001
48,Texas,3699,05/17/1999,J,Joint,1,2.099999905,2.400000095
48,Texas,3699,05/17/1999,C,Crack,1,0.699999988,0.300000012
22,Louisiana,4001,04/26/1999,J,Joint,1,7.599999905,7.300000191
47,Tennessee,0661,03/13/1996,J,Joint,1,2.299999952,2.599999905
47,Tennessee,0605,09/16/2003,C,Crack,7,2,2.5
1,Alabama,0663,02/05/1998,J,Joint,1,0.600000024,0.600000024
12,Florida,3811,03/03/1999,C,Crack,2,2.700000048,2.5
1,Alabama,0602,09/25/2000,J,Joint,2,1.299999952,1.299999952
40,Oklahoma,3018,09/21/1999,J,Joint,1,3.700000048,4.099999905
40,Oklahoma,0601,08/29/2006,J,Joint,6,2.799999952,5.099999905
40,Oklahoma,0602,08/29/2006,J,Joint,6,5.099999905,4.5
28,Mississippi,3018,01/25/2000,J,Joint,2,0.800000012,0.800000012
5,Arkansas,A601,03/01/2006,J,Joint,7,0.600000024,
5,Arkansas,0216,06/29/2000,J,Joint,2,0.600000024,0.400000006
48,Texas,C410,04/27/2000,J,Joint,5,0.600000024,0.899999976
5,Arkansas,0809,08/01/2001,J,Joint,2,0,0
40,Oklahoma,0602,09/17/2001,J,Joint,6,4.400000095,4
5,Arkansas,A605,08/07/2001,J,Joint,4,0.5,0.699999988
5,Arkansas,0217,07/26/2001,C,Crack,2,1,2
48,Texas,D420,08/28/2000,J,Joint,2,0.600000024,0.800000012
48,Texas,E420,08/30/2000,J,Joint,3,0.899999976,1
48,Texas,3010,08/28/2000,J,Joint,1,0.400000006,0.300000012
13,Georgia,3020,02/20/2002,J,Joint,1,0.600000024,0.699999988
5,Arkansas,A605,04/23/2002,J,Joint,5,0.800000012,1
5,Arkansas,0222,08/27/2002,J,Joint,2,0.899999976,1.100000024
5,Arkansas,3011,05/14/2007,J,Joint,2,0.400000006,0.400000006
5,Arkansas,0809,08/30/2002,J,Joint,2,0.400000006,0.5
1,Alabama,0602,11/13/2001,J,Joint,2,1.299999952,1.100000024
5,Arkansas,0810,08/30/2002,J,Joint,2,0.699999988,0.899999976
40,Oklahoma,3018,07/23/2002,J,Joint,1,4.5,4.5
40,Oklahoma,0605,07/17/2002,J,Joint,8,4.599999905,4.5
40,Oklahoma,0608,10/11/1991,J,Joint,1,0.899999976,
5,Arkansas,0215,10/06/2003,J,Joint,2,1.799999952,2
5,Arkansas,0220,10/08/2003,J,Joint,3,0.400000006,0.200000003
5,Arkansas,0810,03/01/2006,J,Joint,2,0,0
1,Alabama,4007,09/19/1991,C,Crack,1,,
5,Arkansas,A605,05/06/2003,J,Joint,5,1.5,2.099999905
48,Texas,4152,07/23/2003,J,Joint,2,1.299999952,1.200000048
5,Arkansas,0213,05/24/2007,C,Crack,5,0.200000003,
13,Georgia,3019,04/06/2004,J,Joint,1,1.200000048,1.5
5,Arkansas,0214,09/14/2004,J,Joint,2,1.100000024,0.600000024
5,Arkansas,0220,09/15/2004,J,Joint,3,0.699999988,0.5
12,Florida,3811,01/27/2005,J,Joint,3,5.699999809,5.699999809
1,Alabama,4084,02/11/2004,C,Crack,3,3.5,4.099999905
40,Oklahoma,0602,08/18/2003,C,Crack,6,0,0
28,Mississippi,7012,02/17/2010,J,Joint,4,0.300000012,0.400000006
40,Oklahoma,4160,10/08/2007,J,Joint,1,3.599999905,3.299999952
13,Georgia,3015,11/30/2007,J,Joint,1,3.599999905,3.299999952
12,Florida,4000,12/10/2008,J,Joint,2,2.599999905,2.599999905
28,Mississippi,3018,11/04/2010,J,Joint,2,4.5,3.900000095
5,Arkansas,0214,12/10/2010,J,Joint,2,1.899999976,1.600000024
48,Texas,A808,06/03/2004,J,Joint,1,0.5,0.600000024
1,Alabama,0601,10/04/2004,C,Crack,2,4,3
47,Tennessee,0605,04/04/2002,C,Crack,6,2,5
5,Arkansas,0216,05/24/2007,J,Joint,3,-0.100000001,0.400000006
5,Arkansas,0224,12/02/2008,J,Joint,5,0.400000006,0.699999988
13,Georgia,3015,05/13/2009,J,Joint,2,1.200000048,1.100000024
40,Oklahoma,4160,11/18/2009,J,Joint,1,3.700000048,3.599999905
32,Nevada,0204,04/25/2001,C,Crack,5,1.200000048,1
32,Nevada,0209,04/24/2001,C,Crack,1,0,0
6,California,3021,11/18/1991,J,Joint,1,2,1.399999976
42,Pennsylvania,0605,07/10/2001,J,Joint,9,4.199999809,4
48,Texas,A808,03/22/2016,J,Joint,2,0.600000024,0.5
37,North Carolina,3816,04/26/1993,J,Joint,1,2,2.200000048
37,North Carolina,3011,11/05/1991,J,Joint,1,0.300000012,0.300000012
34,New Jersey,4042,06/11/1993,J,Joint,2,3.599999905,1.600000024
42,Pennsylvania,C411,10/07/1993,J,Joint,2,0.300000012,0.699999988
37,North Carolina,0209,05/11/1994,J,Joint,1,-0.100000001,0
42,Pennsylvania,1606,10/17/1991,J,Joint,1,0.200000003,0.100000001
10,Delaware,4002,06/14/1991,J,Joint,1,0.5,0
42,Pennsylvania,0602,06/15/1994,C,Crack,2,2.299999952,4
42,Pennsylvania,0605,08/04/1992,J,Joint,4,4,3.700000048
42,Pennsylvania,3044,10/28/1993,J,Joint,2,0.800000012,0.600000024
42,Pennsylvania,A410,08/29/1995,C,Crack,2,-0.300000012,-0.5
42,Pennsylvania,A411,08/30/1995,J,Joint,2,0.100000001,0
42,Pennsylvania,1606,08/10/1995,J,Joint,1,0.699999988,0.800000012
10,Delaware,0209,05/08/1996,J,Joint,2,0,-0.100000001
42,Pennsylvania,0662,08/05/1992,J,Joint,1,,
23,Maine,3014,10/13/1994,J,Joint,1,0,0.300000012
36,New York,4018,05/10/1994,C,Crack,4,0,0.300000012
42,Pennsylvania,1691,10/13/1989,J,Joint,1,1.200000048,
54,West Virginia,4004,11/04/1993,J,Joint,1,0.400000006,0.5
9,Connecticut,4008,07/28/1993,C,Crack,1,2,1.5
36,New York,4017,08/03/1993,J,Joint,1,0.800000012,1.100000024
36,New York,4018,08/04/1993,C,Crack,3,0.5,1
36,New York,4018,05/23/1995,J,Joint,6,0.800000012,0.800000012
42,Pennsylvania,0602,08/27/1997,C,Crack,2,,
42,Pennsylvania,C410,10/02/1997,J,Joint,2,0.200000003,0
37,North Carolina,0209,10/06/1997,J,Joint,1,0.100000001,0.100000001
42,Pennsylvania,1623,11/18/1997,J,Joint,1,0.800000012,1
10,Delaware,0207,07/01/1997,J,Joint,1,-0.300000012,-0.100000001
10,Delaware,0205,06/26/1997,C,Crack,2,0.300000012,0.699999988
10,Delaware,0259,06/23/1997,J,Joint,1,0,-0.100000001
54,West Virginia,4004,06/04/1996,C,Crack,1,3.700000048,4.199999809
36,New York,4017,08/08/1996,C,Crack,2,1.600000024,1.5
37,North Carolina,0211,03/10/1997,J,Joint,1,0.200000003,0.200000003
37,North Carolina,0204,03/20/1997,J,Joint,1,0.100000001,0.100000001
36,New York,4018,07/08/1997,C,Crack,7,0.699999988,1
36,New York,4017,04/15/1997,C,Crack,2,1.299999952,1.299999952
89,Quebec,3016,06/03/1997,J,Joint,1,0.300000012,-0.200000003
89,Quebec,3001,07/15/1997,J,Joint,3,3.099999905,3.400000095
37,North Carolina,0202,11/16/1999,J,Joint,1,-0.400000006,-0.200000003
42,Pennsylvania,9027,09/09/1999,J,Joint,2,0.200000003,0.300000012
9,Connecticut,4008,07/01/1999,J,Joint,1,0,0
54,West Virginia,4003,12/08/1999,J,Joint,1,0.800000012,0.600000024
42,Pennsylvania,C410,09/16/1998,C,Crack,2,2,2
10,Delaware,0211,06/13/2000,J,Joint,1,0,-0.100000001
42,Pennsylvania,1623,07/30/1998,C,Crack,1,0,0
42,Pennsylvania,0605,07/21/1999,J,Joint,7,5.199999809,4
10,Delaware,0205,06/16/1999,J,Joint,2,0.100000001,0.200000003
37,North Carolina,0202,10/03/2000,J,Joint,1,0.100000001,0
37,North Carolina,0204,10/04/2000,J,Joint,1,0.200000003,0.400000006
42,Pennsylvania,1606,10/07/1993,J,Joint,1,0.600000024,1.100000024
37,North Carolina,0209,11/09/1999,J,Joint,1,-0.100000001,0
37,North Carolina,0201,03/21/2000,J,Joint,1,0.899999976,0.5
10,Delaware,0206,06/13/2000,J,Joint,1,-0.100000001,-0.300000012
37,North Carolina,3807,08/29/2000,J,Joint,1,1.100000024,1.100000024
10,Delaware,0210,11/08/2001,J,Joint,3,0.100000001,0.100000001
42,Pennsylvania,1690,05/07/2002,J,Joint,5,0.800000012,0.800000012
42,Pennsylvania,A430,05/08/2002,J,Joint,4,1.299999952,0.800000012
37,North Carolina,0203,11/04/2003,J,Joint,1,1,0.600000024
42,Pennsylvania,0601,08/13/2002,C,Crack,8,0,0
10,Delaware,0259,10/31/2001,J,Joint,2,0.400000006,0.5
37,North Carolina,0204,10/05/2001,J,Joint,1,0.100000001,0.200000003
37,North Carolina,0201,10/02/2001,J,Joint,1,0.400000006,0.5
37,North Carolina,0207,10/03/2001,J,Joint,1,0.200000003,0.200000003
37,North Carolina,0208,10/04/2001,J,Joint,1,0.300000012,0.200000003
10,Delaware,0201,11/07/2001,J,Joint,3,0.200000003,0.100000001
10,Delaware,0212,10/31/2001,J,Joint,2,0.100000001,0.200000003
10,Delaware,0206,11/08/2001,J,Joint,1,-0.200000003,-0.200000003
10,Delaware,0201,11/10/2003,J,Joint,3,0,-0.200000003
89,Quebec,9018,07/21/2005,J,Joint,1,4.400000095,5.099999905
42,Pennsylvania,1606,10/15/2003,J,Joint,3,3,3.700000048
42,Pennsylvania,0605,05/06/2004,J,Joint,11,6.099999905,6.300000191
42,Pennsylvania,0605,05/06/2004,C,Crack,11,5.300000191,
42,Pennsylvania,C410,10/17/2002,J,Joint,4,0.300000012,0.5
42,Pennsylvania,1606,05/17/2005,C,Crack,3,0,0
42,Pennsylvania,C411,05/19/2005,J,Joint,4,0.800000012,1.299999952
42,Pennsylvania,0601,05/05/2005,J,Joint,10,,
10,Delaware,0207,05/13/2009,C,Crack,3,0,0
37,North Carolina,0207,11/16/2004,J,Joint,1,0,0
10,Delaware,0207,10/19/2005,J,Joint,1,-0.100000001,0.300000012
10,Delaware,0202,10/30/2003,J,Joint,1,0.400000006,0
37,North Carolina,0210,11/04/2003,J,Joint,2,0.200000003,0.200000003
42,Pennsylvania,0602,05/11/2004,C,Crack,8,,
42,Pennsylvania,0659,05/11/2004,J,Joint,10,8.300000191,
42,Pennsylvania,9027,10/20/2004,J,Joint,3,0.100000001,0.100000001
10,Delaware,0259,11/09/2004,J,Joint,2,-0.200000003,-0.200000003
10,Delaware,0207,11/10/2004,J,Joint,1,0,0.200000003
10,Delaware,0202,11/10/2004,J,Joint,1,-0.5,-0.200000003
