STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CONSTRUCTION_NO,CORNER_BREAKS_NO_L,CORNER_BREAKS_NO_M,CORNER_BREAKS_NO_H,DURAB_CRACK_NO_L,DURAB_CRACK_NO_M,DURAB_CRACK_NO_H,DURAB_CRACK_A_L,DURAB_CRACK_A_M,DURAB_CRACK_A_H,LONG_CRACK_L_L,LONG_CRACK_L_M,LONG_CRACK_L_H,LONG_CRACK_SEAL_L_L,LONG_CRACK_SEAL_L_M,LONG_CRACK_SEAL_L_H,TRANS_CRACK_NO_L,TRANS_CRACK_NO_M,TRANS_CRACK_NO_H,TRANS_CRACK_L_L,TRANS_CRACK_L_M,TRANS_CRACK_L_H,TRANS_CRACK_SEAL_L_L,TRANS_CRACK_SEAL_L_M,TRANS_CRACK_SEAL_L_H,JT_SEALED,JT_SEALED_EXP,JOINT_SEAL_TRANS_NO_L,JOINT_SEAL_TRANS_NO_M,JOINT_SEAL_TRANS_NO_H,LONG_JT_SEAL_NO,LONG_JT_SEAL_DAM_L,LONG_SPALLING_L_L,LONG_SPALLING_L_M,LONG_SPALLING_L_H,TRANS_SPALLING_NO_L,TRANS_SPALLING_NO_M,TRANS_SPALLING_NO_H,TRANS_SPALLING_L_L,TRANS_SPALLING_L_M,TRANS_SPALLING_L_H,SCALING_NO,SCALING_A,POLISH_AGG_A,BLOWUPS_NO,PATCH_FLEX_NO_L,PATCH_FLEX_NO_M,PATCH_FLEX_NO_H,PATCH_FLEX_A_L,PATCH_FLEX_A_M,PATCH_FLEX_A_H,PATCH_RIGID_NO_L,PATCH_RIGID_NO_M,PATCH_RIGID_NO_H,PATCH_RIGID_A_L,PATCH_RIGID_A_M,PATCH_RIGID_A_H,PUMPING_NO,PUMPING_L,OTHER,MAP_CRACK_NO,MAP_CRACK_A,SURVEY_WIDTH,CRACKED_SLABS_TRANS,CRACKED_SLABS_HALF,CRACKED_SLABS_TOTAL,SLAB_COUNT
19,Iowa,0218,08/04/2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.700000048,0,0,0,0,Y,Yes,3,4,26,1,0,69.09999847,0.5,0,3,0,1,1.399999976,0,0.699999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,1,1,1,33
19,Iowa,0217,08/04/2009,3,0,0,0,0,0,0,0,0,0,6.900000095,7.099999905,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,30,1,3,1,0,0,0,0,0,0,3,0,0,3.599999905,0,0,0,0,0,0,0,0,0,0,0,5,0,0,81.30000305,0,0,0,,0,0,4.300000191,0,0,2,35
20,Kansas,0259,08/06/2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,20,13,0,2,187.8000031,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,543.5,3.700000048,0,0,0,34
20,Kansas,0209,08/06/2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,13,20,0,2,71.59999847,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,33
20,Kansas,0210,08/06/2009,2,0,0,0,0,0,0,0,0,0,2.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,19,14,0,2,37.29999924,0.400000006,0,0,3,1,0,2.900000095,0.899999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DIAMOND GRINDING -(2), 135.4M2",0,0,4.300000191,0,0,0,33
20,Kansas,0211,08/05/2009,2,0,0,0,0,0,0,0,0,0,2.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,32,2,0,2,55.59999847,0.800000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 SPOTS OF DIAMOND GRINDING,0,0,4.300000191,0,0,1,33
20,Kansas,0212,08/05/2009,2,0,0,0,0,0,0,0,0,0,2.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,24,9,0,2,173.3000031,0.200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,1,33
20,Kansas,0208,08/05/2009,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,6.900000095,0,0,0,0,0,Y,Yes,31,2,0,2,248.5,2.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,548.2000122,3.700000048,3,2,3,33
20,Kansas,0207,08/05/2009,3,0,0,0,0,0,0,0,0,0,5.199999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,33,0,2,0,13.89999962,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,4.300000191,0,0,5,33
20,Kansas,0205,08/05/2009,3,0,0,2,0,0,0,0,0,0,116.4000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,32,1,2,305,15.10000038,2.900000095,0.300000012,5,7,0,3.700000048,9.199999809,0,0,0,0,0,0,0,1,0,0,1.100000024,0,0,0,0,0,0,0,0,,1,564.2999878,3.700000048,0,0,26,33
20,Kansas,0206,08/04/2009,2,0,0,0,0,0,0,0,0,0,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,18,15,0,2,48.90000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,655.7999878,4.300000191,0,0,,34
20,Kansas,0202,08/04/2009,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,2,9.100000381,0,8.600000381,0,0,0,Y,Yes,1,32,0,2,156,0.100000001,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIAMOND GRINDING THROUGH OUT SECTION.,3,206.5,4.300000191,5,4,,34
20,Kansas,0204,08/04/2009,4,0,0,3,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,24,9,0,2,5.5,5.599999905,0,0.600000024,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.300000012,0,0,0,0,0,0,0,0,,1,423,3.700000048,0,0,0,33
20,Kansas,0201,08/04/2009,5,0,0,0,0,0,0,0,0,0,4.199999809,0,0,0,0,0,7,0,0,5,0,0,0,0,0,Y,Yes,7,21,5,2,69.69999695,33.29999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,60.70000076,0,0,0,0,,2,3.299999952,3.700000048,4,0,,34
20,Kansas,0203,08/04/2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,30,4,0,1,2,0,0,0,0,0,0,0,0,0,3,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.300000191,0,0,0,33
27,Minnesota,4034,07/29/2009,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,5,1,13,0,305,0,1.299999952,0,1,0,0,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,13.69999981,7,0,0,0,,0,0,3.700000048,0,0,0,18
48,Texas,B420,06/08/1995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,25,0,0,2,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.5,1.299999952,0,0,0,,0,0,3.700000048,0,0,0,25
48,Texas,9167,01/24/2001,1,0,0,0,0,0,0,0,0,0,1.200000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,0,33,1,39,0,0,0,1,0,0,1.399999976,0,0,0,0,26.70000076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,VIDEO CAMERA LOST POWERPICS DELETED OFF CAMERA,4,26.29999924,4.5,0,0,2,33
5,Arkansas,3074,02/28/2001,2,0,0,0,0,0,0,0,0,0,1.200000048,0,0,0,0,0,12,1,0,26.89999962,3.700000048,0,3.700000048,3.700000048,0,Y,Yes,10,14,9,1,152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoulder surface removed for replacement,0,0,3.700000048,10,7,10,34
5,Arkansas,3073,03/01/2001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,0,33,0,0,0,0,0,0,1,2,0,0.5,1,0,0,564.2999878,0,0,1,5,0,0.300000012,4.300000191,0,0,0,0,0,0,0,0,,1,51.5,3.700000048,0,0,0,33
39,Ohio,0203,10/21/2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,19,14,0,1,152.3999939,21.70000076,0.5,0,1,0,0,0.5,0,0,1,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.300000191,0,0,0,34
39,Ohio,0207,10/21/2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.300000191,0,0,0,0,0,Y,Yes,2,18,13,1,152.5,4.199999809,0,0,1,0,0,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.300000191,1,1,1,34
39,Ohio,0262,10/22/2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,0,33,1,152.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,34
39,Ohio,0263,10/22/2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,3,30,1,152.5,10.69999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.300000191,0,0,0,34
26,Michigan,4015,10/27/2009,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8.100000381,0,0,0,0,0,Y,Yes,4,0,12,2,114.0999985,15.39999962,1.799999952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.200000003,2,0,0,13,0,0,0,0,,0,0,3.700000048,5,0,5,16
39,Ohio,0261,10/21/2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,3,30,1,152.5,9.800000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,19.79999924,4.300000191,0,0,0,34
55,Wisconsin,0260,05/04/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,0,28,1,152.5,9.399999619,0,0,5,0,0,4.199999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JOINTS ARE NOT SPALLED TO SAME MAGNITUDE AS PREVIOUS SURVEY,0,0,4.300000191,0,0,0,28
55,Wisconsin,0259,05/04/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,0,28,0,0,12.19999981,0,0,2,0,0,1.899999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6L ^, 7L NEEDS ADJUSTMENT OF PREVIOUS 8/16/05 VISIT",0,0,4.300000191,0,0,0,28
55,Wisconsin,0263,05/04/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,0,28,1,152.5,8.399999619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6L^,0,0,4.300000191,0,0,0,28
55,Wisconsin,0221,05/04/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,4,29,1,152.5,63.29999924,0,0,1,1,0,0.600000024,0.699999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.300000191,0,0,0,34
55,Wisconsin,0224,05/05/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,2,31,1,152.5,141.6000061,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEED TO CHECK PREVIOUS 8/12/05 SURVEY, SHOULD HAVE 33 TRANVERSE JTS.",0,0,4.300000191,0,0,0,33
55,Wisconsin,0216,05/05/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,1,34,1,152.5,45.09999847,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.300000191,0,0,0,35
55,Wisconsin,0220,05/05/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,12,21,1,152.5,41.70000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.300000191,0,0,0,34
55,Wisconsin,0217,05/05/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,23,10,0,1,152.5,96.5,0,0,4,0,0,2.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.300000191,0,0,0,34
55,Wisconsin,0213,05/06/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,10,23,1,152.5,15.89999962,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TRANS. JOINT SEAL DAMAGE HAS INCREASED,  MOST SEALANT HAS LOST COHESION",0,0,4.300000191,0,0,0,34
55,Wisconsin,0261,05/06/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,18,15,1,152.5,26.5,1.600000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,34
55,Wisconsin,0223,05/06/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,6,24,3,1,152.5,16.79999924,0.800000012,0,1,0,0,0.899999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JOINT SEALANT HAS LOST COHESION, ALL DAMAGED",0,0,3.700000048,0,0,0,32
55,Wisconsin,0222,05/06/2010,1,0,0,0,0,0,0,0,0,0,1.100000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,1,17,15,1,152.5,38.70000076,0.200000003,0,6,1,0,9.100000381,3.200000048,0,1,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,34
55,Wisconsin,0219,05/12/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,18,15,0,1,0,21.10000038,0,0,2,0,0,1.399999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEED TO REVIEW AND MAY NEED TO ADJUST PREVIOUS 5B,0,0,3.700000048,0,0,0,34
55,Wisconsin,0218,05/12/2010,1,0,0,0,0,0,0,0,0,0,0.300000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,16,17,0,1,152.5,46,0,0,12,0,0,26.29999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHECK PREVIOUS 5B,0,0,3.700000048,0,0,0,34
55,Wisconsin,0215,05/12/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,2,31,1,7.199999809,37.40000153,0,0,6,0,0,4.099999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,34
55,Wisconsin,0214,05/12/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,1,16,16,1,152.5,87.5,0,0,6,0,0,10.19999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHECK PREVIOUS 5B,0,0,3.700000048,0,0,0,34
55,Wisconsin,0262,05/12/2010,2,0,0,0,0,0,0,0,0,0,2.099999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,3,24,6,1,136,32.29999924,0,0,11,1,0,28.60000038,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHECK PREVIOUS 5B,1,9.300000191,3.700000048,0,0,0,34
55,Wisconsin,0266,05/13/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,0,28,0,0,15.39999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6L DECREASED PREVIOUS NUMBERS CHECKED ->ADJUST PREVIOUS,0,0,4.300000191,0,0,0,28
55,Wisconsin,0264,05/13/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,0,28,0,0,3.799999952,0,0,2,0,0,1.100000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEED TO CHECK 2005 SURVEY FOR 5B,0,0,4.300000191,0,0,0,28
55,Wisconsin,0265,05/13/2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,0,30,0,0,27.79999924,0,0,2,0,0,1.100000024,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29.70000076,0,0,0,0,RECHECK 2005 SURVEY FOR 5B. REVIEWED W/ DAOFR ESCINC-52.,0,0,4.300000191,0,0,0,30
20,Kansas,0210,10/20/2010,2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,5.900000095,0,0,0,4,0,0,2.799999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5B WAS SIGNIFICANTLY LESS. POSSIBLE RESEALED LONG JOINTS,0,0,4.300000191,0,0,1,33
20,Kansas,0209,10/21/2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,29,3,0,2,0,0,0,0,1,0,0,0.600000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRANS + LONG JT. SEALANT ARE IN GOOD SHAPE,0,0,3.700000048,0,0,0,33
20,Kansas,0259,10/21/2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,25,8,0,2,34.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3.700000048,0,0,0,34
20,Kansas,3013,10/12/2010,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.700000048,0,0,2.700000048,0,0,Y,Yes,17,16,2,2,0,4.099999905,1,0,8,0,0,4.199999809,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,92.59999847,0,0,0,0,DIAMOND GRINDING ENTIRE SECTION. NEW PATCHING SINCE LAST VISIT (10/13/2009),0,0,3.700000048,1,1,1,36
37,North Carolina,0208,04/20/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,34,0,0,2,305,22.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6L INCREADED VS PREVIOUS,1,0.600000024,3.700000048,0,0,0,33
37,North Carolina,0204,04/21/2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,21,12,0,2,190.3999939,29,0,0.200000003,0,0,0,0,0,0,8,18.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5B+6L ^,0,0,3.700000048,0,0,0,34
37,North Carolina,0259,04/22/2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,12,12,1,2,305,30.5,0,0,0,1,1,0,0.400000006,0.600000024,0,0,335.5,0,0,0,0,0,0,0,2,1,0,0.200000003,0.200000003,0,0,0,,1,533.7999878,3.700000048,0,0,0,25
36,New York,4018,04/12/2010,9,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,2,0,0,5.400000095,0,0,0,0,0,Y,Yes,0,0,8,2,305,44.20000076,16.39999962,91.5,0,0,8,0,0,29.5,0,0,274,0,0,0,42,0,0,39.20000076,0,0,0,0,0,0,0,0,,1,240,3.700000048,2,2,3,8
42,Pennsylvania,3044,06/15/2010,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11.60000038,0,0,0,0,0,Y,Yes,22,3,0,2,152.5,4.199999809,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SECTION HAS POLISHED AGGREGATE THROUGHOUT, NOT RATED SECTION HAS DIAMOND GROUND",1,564.2999878,3.700000048,6,2,6,25
42,Pennsylvania,1623,11/14/2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3.700000048,0,0,0,0,Y,Yes,24,1,0,2,0,0,0.200000003,0,0,0,0,0,0,0,0,0,274.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRANS JOINTS ARE SEALED AND IN GOOD CONDITION-LONG JTS RESEALED,0,0,3.700000048,2,2,2,25
10,Delaware,0260,10/24/2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,31,2,0,2,213.5,3.799999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,305,3.700000048,0,0,0,34
10,Delaware,0203,10/23/2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,152.5,7.199999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASS AT LANE/SHOULDER JOINT. LONGITUDINAL SPALLING HARD TO DETERMINE,1,457.5,4.300000191,0,0,0,33
10,Delaware,0207,10/23/2002,1,0,0,0,0,0,0,0,0,0,0,43.70000076,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,152.5,26.70000076,0,0,6,0,0,3.599999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15.80000019,LONG SPALL DIFFICULT TO SEE DUE TO GRASS,1,457.5,4.300000191,0,0,,33
10,Delaware,0259,10/22/2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,152.5,7.199999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAP CRACK ENTIRE SECTION - WHEEL PATHS,1,351.5,3.700000048,0,0,0,34
10,Delaware,0204,10/22/2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,152.5,14.30000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIAMOND GRINDING = 29.7 (SM),1,392.8999939,3.700000048,0,0,0,33
10,Delaware,0208,10/22/2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,33,0,0,2,152.5,20.79999924,0,0,0,0,0,0,0,0,0,0,130.8000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LONG SPALL DIFFICULT TO DETERMINE. DIAMOND GRINDING =14.0 (SM),1,447.8999939,3.700000048,0,0,0,34
10,Delaware,0212,10/22/2002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,32,1,0,2,152.5,30.39999962,0,0,1,0,0,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASS AT LANE/SHOULDER JOINT DIAMOND GRINDING  =241.1 (SM),1,222.5,3.700000048,0,0,0,33
10,Delaware,0202,10/23/2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,3,30,0,2,152.5,52,0,0,20,0,0,20.60000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASS AT LANE/SHOULDER JOINT MAKES LONG. SPALLING HARD TO DETERMINE,0,0,4.300000191,0,0,0,33
89,Quebec,3015,09/23/1997,6,0,0,0,0,0,0,0,0,0,2.599999905,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,Yes,0,0,25,1,7.5,0,7.5,0,15,6,0,14.89999962,10.89999962,0,0,0,198,0,2,6,15,0.300000012,1.899999976,3.099999905,0,5,13,0,8.399999619,3.700000048,0,0,ALL JOINTS HAVE HIGH SEVERITY JOINT SEAL DAMAGE,0,0,3.700000048,0,0,0,25
42,Pennsylvania,0601,08/27/1997,5,0,0,0,0,0,0,0,0,0,0.200000003,1,0,0,0,0,3,0,0,2.299999952,0,0,0,0,0,Y,Yes,0,2,7,1,152.3999939,35.29999924,7.599999905,0.600000024,1,1,4,0.400000006,0.899999976,5.199999809,0,0,427,0,0,3,4,0,1.600000024,4.199999809,0,0,1,0,0,13.69999981,0,0,NEW PCC PATCH COVERS OLD JOINT LOCATION MAP CRACKING AND POLISHING THROUGHOUT,1,549,3.700000048,3,0,,9
42,Pennsylvania,0602,08/27/1997,2,0,0,0,0,0,0,0,0,0,8.199999809,5.800000191,0,0,0,0,6,2,2,4.400000095,4,4.699999809,0,0,0,Y,Yes,2,8,6,1,305,11,1.5,0,3,0,1,3.099999905,0,0.800000012,2,0.200000003,397,0,4,6,6,1.200000048,1.600000024,3.400000095,0,0,0,0,0,0,0,0,SOME JOINTS NOT FAULTED B/C WIDE PATCHES EXIST AT 0.3M AND 0.75M,1,1128.5,3.700000048,5,2,7,17
42,Pennsylvania,0605,08/21/1997,6,0,0,0,0,0,0,0,0,0,5.400000095,1.100000024,0,0,0,0,3,2,2,3.299999952,2.900000095,5.400000095,0,0,0,Y,Yes,24,3,0,1,305,0,12.39999962,6.900000095,0,0,6,0,0,7.699999809,0,0,0,0,1,2,10,0.200000003,0.200000003,4.5,1,8,1,10,100.3000031,34.79999924,0,0,"POTHOLE LIKE DISTRESSES, 3 AT 0.1 SM EACH",1,979.5,3.700000048,5,2,5,28
