STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CONSTRUCTION_NO,DURAB_CRACK_NO_L,DURAB_CRACK_NO_M,DURAB_CRACK_NO_H,DURAB_CRACK_A_L,DURAB_CRACK_A_M,DURAB_CRACK_A_H,LONG_CRACK_L_L,LONG_CRACK_L_M,LONG_CRACK_L_H,LONG_CRACK_SEAL_L_L,LONG_CRACK_SEAL_L_M,LONG_CRACK_SEAL_L_H,TRANS_CRACK_TOTAL_NO,TRANS_CRACK_NO_L,TRANS_CRACK_NO_M,TRANS_CRACK_NO_H,TRANS_CRACK_L_L,TRANS_CRACK_L_M,TRANS_CRACK_L_H,MAP_CRACK_NO,MAP_CRACK_A,SCALING_NO,SCALING_A,POLISH_AGG_A,BLOWUPS_NO,CONST_JOINT_NO_L,CONST_JOINT_NO_M,CONST_JOINT_NO_H,PATCH_FLEX_NO_L,PATCH_FLEX_NO_M,PATCH_FLEX_NO_H,PATCH_FLEX_A_L,PATCH_FLEX_A_M,PATCH_FLEX_A_H,PATCH_RIGID_NO_L,PATCH_RIGID_NO_M,PATCH_RIGID_NO_H,PATCH_RIGID_A_L,PATCH_RIGID_A_M,PATCH_RIGID_A_H,PUNCHOUTS_NO_L,PUNCHOUTS_NO_M,PUNCHOUTS_NO_H,LONG_SPALLING_L_L,LONG_SPALLING_L_M,LONG_SPALLING_L_H,PUMPING_NO,PUMPING_L,LONG_JT_SEAL_NO,LONG_JT_SEAL_DAM_L,OTHER,SURVEY_WIDTH
48,Texas,5336,06/10/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,0,568.7999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
13,Georgia,5023,04/09/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,80,79,1,0,246.6000061,3.700000048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
13,Georgia,4118,04/08/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,148,148,0,0,446.7999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
48,Texas,5323,06/11/1991,1,0,0,0,0,0,0,6.400000095,0,0,,0,0,235,235,0,0,809.9000244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,,,,3.700000048
48,Texas,3569,08/13/1993,1,0,0,0,0,0,0,1.600000024,0,0,0,0,0,93,86,7,0,343,30.10000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LNG JT SEAL DAMAGE DATA SET TO NULL, UNABLE TO VALIDATE",4.300000191
28,Mississippi,3099,03/07/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,238,238,0,0,824.7999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
48,Texas,3845,08/05/1993,1,0,0,0,0,0,0,0,0,0,0,0,0,77,77,0,0,278.6000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LNG JT SEAL DAMAGE DATA SET TO NULL, UNABLE TO VALIDATE",3.799999952
28,Mississippi,5006,03/04/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,629.0999756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
28,Mississippi,5025,03/06/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,454.7999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
28,Mississippi,5803,03/05/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
28,Mississippi,5805,03/07/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,548.9000244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
48,Texas,5154,05/15/1991,2,0,0,0,0,0,0,0,0,0,0,0,0,105,104,1,0,365.7999878,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
48,Texas,5024,05/15/1991,1,0,0,0,0,0,0,1.200000048,0,0,,0,0,124,112,12,0,395.8999939,43.90000153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
48,Texas,5278,05/20/1991,1,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,585.7999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.700000048
48,Texas,3779,06/12/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,140,78,62,0,252.5,219.1999969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.700000048
5,Arkansas,5803,06/09/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,175,51,124,0,150.3999939,412.2000122,0,1,91.19999695,0,0,547.2000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,152.5,,3.700000048
5,Arkansas,5805,08/04/1997,1,0,0,0,0,0,0,2.299999952,0,0,0,0,0,236,226,10,0,739.2999878,37,0,1,282,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,FEWER CRACKS THAN SHOWN IN 97 SURVEY DUE TO CHANGES IN DEFINITION,3.700000048
13,Georgia,4118,05/13/1997,1,0,0,0,0,0,0,135.5,0,0,0,0,0,207,207,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2,0,,3.700000048
40,Oklahoma,4155,05/21/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,151,151,0,0,550.7999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,,3.599999905
40,Oklahoma,4158,05/21/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,102,94,8,0,337.2999878,30.60000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.699999809,2,0,,3.700000048
40,Oklahoma,4166,08/18/1997,1,0,0,0,0,0,0,1.799999952,0,0,0,0,0,160,128,32,0,458.2999878,125.4000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.700000048
40,Oklahoma,5021,05/21/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,137,123,14,0,436.6000061,51.79999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,305,,3.700000048
45,South Carolina,5017,06/24/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,104,102,2,0,363.6000061,7.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.900000095,,3.700000048
45,South Carolina,5034,06/25/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,127,126,1,0,383.8999939,3.599999905,0,1,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.900000095,0,0,8,11.19999981,1,0,,3.599999905
45,South Carolina,5035,06/25/1997,1,0,0,0,0,0,0,26.70000076,13.5,8.100000381,0,0,0,185,185,0,0,642.0999756,0,0,1,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1,,"LNG JT SEAL DAMAGE LEN SET TO NULL, UNABLE TO VALIDATE",3.599999905
48,Texas,3569,07/16/1997,1,0,0,0,0,0,0,152.5,0,0,0,0,0,102,79,23,0,308.7000122,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,,4.300000191
48,Texas,5024,06/03/1997,1,0,0,0,0,0,0,1,0,0,0,0,0,125,83,35,7,305,108.3000031,25.70000076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.700000048
48,Texas,5154,06/03/1997,2,0,0,0,0,0,0,0,0,0,0,0,0,106,83,23,0,311.8999939,85.09999847,0,1,564.2999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.700000048
48,Texas,5278,06/11/1997,1,0,0,0,0,0,0,1,0,0,0,0,0,183,165,18,0,521.5,66.09999847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,3.700000048
48,Texas,5323,05/14/1997,2,0,0,0,0,0,0,24.39999962,0,0,0,0,0,243,119,119,5,413.7999878,437.2999878,18.89999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,2,152.5,,3.700000048
48,Texas,5334,05/15/1997,1,0,0,0,0,0,0,1.100000024,0,0,0,0,0,214,164,50,0,560.4000244,183.1999969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,3.799999952
48,Texas,5335,05/14/1997,1,0,0,0,0,0,0,5,0,0,0,0,0,206,145,61,0,514.5999756,225.8000031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,,3.799999952
48,Texas,5336,05/12/1997,1,0,0,0,0,0,0,16.5,0,0,0,0,0,166,115,51,0,410.1000061,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,,3.700000048
22,Louisiana,0702,03/18/1997,2,0,0,0,0,0,0,0,0,0,0,0,0,96,87,5,4,308.7999878,18.29999924,14.60000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.200000048,0,4,7.199999809,2,0,,3.700000048
22,Louisiana,0703,03/18/1997,2,0,0,0,0,0,0,0,0,0,0,0,0,80,79,1,0,282.2999878,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,"LNG JT SEAL DAMAGE LEN SET TO NULL, UNABLE TO VALIDATE",3.700000048
22,Louisiana,0704,03/18/1997,2,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,0,262.2999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,,3.700000048
48,Texas,3779,07/22/2004,1,0,0,0,0,0,0,0,0,0,0,0,0,135,72,63,0,262.3999939,233.6999969,0,1,564.2999878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,,3.700000048
48,Texas,5026,04/28/2005,1,0,0,0,0,0,0,0,0,0,0,0,0,146,88,51,7,310.2999878,181.6000061,25.20000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,107,,3.599999905
22,Louisiana,0705,03/18/1997,2,0,0,0,0,0,0,0,0,0,0,0,0,75,73,2,0,252.8000031,7.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.300000191,0,0,12,7.400000095,2,11,,3.700000048
22,Louisiana,0706,03/19/1997,2,0,0,0,0,0,0,0,0,0,0,0,0,100,74,18,8,267.7000122,65.19999695,28.39999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.799999952,0,0,24,107.5,2,18,,3.700000048
22,Louisiana,0707,03/19/1997,2,0,0,0,0,0,0,1.399999976,0.5,0,0,0,0,84,20,44,20,71.90000153,159.8000031,83.40000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.300000012,0,0,63,128.6000061,2,128,,3.700000048
22,Louisiana,0708,03/19/1997,2,0,0,0,0,0,0,0.699999988,1,0,0,0,0,97,83,9,5,304,33.59999847,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.099999905,0,0,21,32.70000076,2,,"LNG JT SEAL DAMAGE LEN SET TO NULL, UNABLE TO VALIDATE",3.700000048
22,Louisiana,0709,03/19/1997,2,0,0,0,0,0,0,0,0,0,0,0,0,131,130,1,0,476.7000122,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.60000038,0,0,0,0,0,1,0,0,5,9.600000381,2,39.90000153,,3.700000048
48,Texas,3719,05/14/1998,2,0,0,0,0,0,0,0,0,0,0,0,0,131,111,19,1,394.7000122,70.59999847,3.700000048,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152.5,,3.700000048
48,Texas,5026,05/12/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,145,88,55,2,309.7000122,199.8000031,7.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.700000048
48,Texas,3845,04/14/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,0,296.7000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300000012,0,0,3,5,2,106.6999969,GOUGE CHIPOUT (SEE PHOTO-VIDEO),3.799999952
48,Texas,5328,04/15/1998,1,0,0,0,0,0,0,0,0,0,0,0,0,143,101,40,2,339.7999878,144.6000061,7.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17.89999962,2,13,,3.700000048
1,Alabama,5008,03/03/1998,1,0,0,0,0,0,0,0,24.5,0,0,0,0,155,150,5,0,518.7000122,18.60000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.5,0,0,0,0,0,0,LONG. CONST. JOINT (SAW CUT) ALONG CL.TURNS INTO LONG.CRACK. IN MID. SECTION.,3.5
13,Georgia,5023,04/22/1998,1,0,0,0,0,0,0,6,0,0,0,0,0,86,86,0,0,289.3999939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,SECTION SCHEDULED FOR REHAB,3.700000048
45,South Carolina,5017,02/09/1999,1,0,0,0,0,0,0,0,0,0,0,0,0,105,102,3,0,364.3999939,11.10000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15.19999981,,3.700000048
13,Georgia,4118,03/16/1999,1,0,0,0,0,0,0,131.8999939,9.300000191,0,0,0,0,218,218,0,0,479.2000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0,INSIDE LONG. JOINT BEGINNING TO CRACKAND SEPARATE FROM JOINT WALLS,3.700000048
45,South Carolina,5035,02/10/1999,3,0,0,0,0,0,0,66.80000305,1.200000048,0,41.40000153,0,0,188,187,1,0,605.2999878,1.600000024,0,1,537.4000244,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11.60000038,0,0,39,0,0,7.199999809,0,0,0,0,1,,"LNG JT SEAL DAMAGE LEN SET TO NULL, UNABLE TO VALIDATE",3.599999905
45,South Carolina,5034,02/10/1999,1,0,0,0,0,0,0,0,0,0,0,0,0,118,117,1,0,377.5,3.599999905,0,1,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.300000191,0,0,2,5.800000191,1,6.199999809,,3.599999905
48,Texas,5274,04/16/1999,2,0,0,0,0,0,0,0,0,0,0,0,0,78,40,38,0,143.1000061,142.1000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,152.5,,3.700000048
48,Texas,5310,04/22/1999,1,0,0,0,0,0,0,0,0,0,0,0,0,89,31,56,2,138,251,9.199999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ASPHALT SHOULDER OVERLAYING SLAB EDGE NOLSS OR LSD TAKEN,4.599999905
48,Texas,5283,04/20/1999,1,0,0,0,0,0,0,0,0,0,0,0,0,117,101,16,0,356.2999878,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.599999905
48,Texas,5284,04/21/1999,1,0,0,0,0,0,0,0,0,0,0,0,0,87,62,25,0,198.8000031,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,"LNG JT SEAL DAMAGE LEN SET TO NULL, UNABLE TO VALIDATE",3.700000048
48,Texas,5024,05/20/1999,1,0,0,0,0,0,0,1,0,0,0,0,0,134,89,31,14,309.2000122,115.5999985,51.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.700000048
48,Texas,5026,05/18/1999,1,0,0,0,0,0,0,0,0,0,0,0,0,146,88,56,2,309.2000122,198.8000031,7.199999809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.599999905
48,Texas,5154,05/20/1999,2,0,0,0,0,0,0,1,0,0,0,0,0,108,75,30,3,276.5,111,11.10000038,1,564.2999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,15.30000019,,3.700000048
48,Texas,3569,05/24/1999,1,0,0,0,0,0,0,152.5,0,0,0,0,0,103,90,13,0,369.2000122,54.40000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,,4.300000191
40,Oklahoma,4166,09/27/1999,1,0,0,0,0,0,0,8.600000381,0,0,0,0,0,165,123,42,0,444.1000061,157.3000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,,3.700000048
40,Oklahoma,4155,09/28/1999,1,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,545.7000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12.69999981,2,12.69999981,,3.700000048
40,Oklahoma,4158,09/28/1999,1,0,0,0,0,0,0,0,0,0,0,0,0,107,93,14,0,343.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.5,2,12.5,,3.700000048
40,Oklahoma,5021,09/28/1999,1,0,0,0,0,0,0,1.200000048,0,0,0,0,0,133,114,19,0,415.8999939,71.69999695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,305,,3.700000048
48,Texas,5035,08/10/1999,1,0,0,0,0,0,0,0,0,0,0,0,0,140,125,15,0,436.2999878,54.79999924,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,152.5,,3.700000048
48,Texas,5278,08/11/1999,2,0,0,0,0,0,0,1,0,0,0,0,0,179,161,18,0,530.9000244,66.90000153,0,1,564.2999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,3.700000048
48,Texas,5287,06/22/1999,1,0,0,0,0,0,0,2.799999952,0,0,0,0,0,145,101,44,0,344.1000061,161.6999969,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,14,2,157.5,,3.599999905
48,Texas,5301,06/22/1999,1,0,0,0,0,0,0,0,0,0,0,0,0,123,88,29,6,298,107.6999969,22.70000076,0,0,0,0,0,0,0,0,0,0,1,0,0,0.200000003,0,0,0,0,0,0,0,0,0,0,1.700000048,0,0,0,0,2,33,,3.700000048
48,Texas,5317,06/21/1999,2,0,0,0,0,0,0,0,0,0,0,0,0,73,71,2,0,254.8999939,7.199999809,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.300000012,0,0,0,0,0,0,0,0,0,0,0,0,0,7,113.5,2,156,OUTSIDE JOINT ATTEMPTED SEALANT- NO GOOD,3.599999905
48,Texas,5323,06/16/1999,3,0,0,0,0,0,0,62.79999924,0,0,0,0,0,248,161,83,4,532,302.2999878,13,0,0,0,0,213.5,0,0,0,0,0,0,2,0,0,2,1,0,0,4.400000095,0,0,68,2,1,0,0.300000012,0,0,0,2,,"LNG JT SEAL DAMAGE LEN SET TO NULL, UNABLE TO VALIDATE",3.700000048
48,Texas,5334,08/24/1999,1,0,0,0,0,0,0,0,0,0,0,0,0,217,167,50,0,576.7999878,183.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,3.799999952
48,Texas,5335,08/24/1999,1,0,0,0,0,0,0,5.300000191,0,0,0,0,0,207,126,79,2,453.1000061,301.2000122,7,0,0,0,0,213.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,,3.799999952
48,Texas,5336,06/15/1999,1,0,0,0,0,0,0,49.09999847,0,0,0,0,0,166,106,60,0,378.8999939,223.8999939,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,,3.700000048
28,Mississippi,5025,12/02/1999,1,0,0,0,0,0,0,0,0,0,0,0,0,151,135,15,1,474.7000122,54.29999924,3.599999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.400000095,0,0,35,35.29999924,1,152.5,,3.599999905
28,Mississippi,5803,01/10/2000,3,0,0,0,0,0,0,14.69999981,0,0,0,0,0,130,103,27,0,342.2999878,92.90000153,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,3.5,1,1,0,0.600000024,0.400000006,0,6,0,0,14.19999981,0.800000012,1.299999952,6,3.799999952,0,0,,3.5
5,Arkansas,5803,06/19/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,163,162,1,0,588.7999878,3.700000048,0,1,91.5,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,152,,3.700000048
5,Arkansas,5805,06/19/2000,1,0,0,0,0,0,0,2.299999952,0,0,0,0,0,211,208,3,0,730.5,11.10000038,0,1,282.1000061,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,FEWER CRACKS THAN SHOWN IN 1997 SURVEY DUE TO CHANGES IN DEFINITION (SEE D-14),3.700000048
48,Texas,3719,08/30/2000,2,0,0,0,0,0,0,0,0,0,0,0,0,133,115,17,1,412.2999878,63.59999847,3.700000048,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152.5,,3.700000048
48,Texas,3845,01/22/2001,2,0,0,0,0,0,0,0,0,0,0,0,0,93,92,1,0,339.6000061,3.799999952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.200000003,0,0,0,0,0,0,0,0,0,0,1.399999976,0.300000012,0,2,5.199999809,2,111.3000031,"TAR SPILL@113.6MNO VIDEO B/C NO TAPE, PICTURES DELETED",3.799999952
48,Texas,5035,01/23/2001,1,0,0,0,0,0,0,0,0,0,0,0,0,142,113,29,0,391,105.9000015,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699999988,0,0,37,37,2,184.3999939,CHEMICAL SPILL@116mNO PICS B/C CAMERA WAS LOCKED IN CAR,3.700000048
48,Texas,5328,01/22/2001,1,0,0,0,0,0,0,0,0,0,0,0,0,132,90,40,2,331.3999939,148.5,7.400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.399999976,0,0,6,17.79999924,2,39.70000076,"NO PICS B/C THEY WERE DELETED, NO VIDEO B/C DIDN'T HAVE TAPE",3.700000048
48,Texas,5154,06/08/2001,3,0,0,0,0,0,0,0,0,0,0,0,0,107,75,29,3,273.3999939,107.3000031,11.10000038,1,557.5999756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.699999809,0,0,0,0,0,0,0,0,0,0,2,122,,3.700000048
51,Virginia,5008,10/26/2008,1,0,0,0,0,0,0,3.799999952,0,0,0,0,0,283,283,0,0,1002.900024,0,0,1,564.2999878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1.600000024,1.600000024,0,0,0,1,152.5,MIDDLE LANE,3.700000048
51,Virginia,2564,07/21/2009,3,0,0,0,0,0,0,30.39999962,0,0,0,0,0,291,291,0,0,1075.199951,0,0,1,577.5999756,0,0,5.199999809,0,0,0,0,0,1,1,0,1.100000024,0.800000012,0,0,0,0,0,0,48,0,0,48.20000076,8.899999619,0,0,0,0,0,,3.799999952
51,Virginia,5009,07/22/2009,4,0,0,0,0,0,0,123,12,0,0,0,0,65,61,4,0,214.3999939,11.80000019,0,1,360.2999878,0,0,0,0,0,0,0,1,17,1,152.8000031,39.59999847,11.60000038,0,0,0,0,0,0,1,0,0,23.39999962,2.900000095,0,0,0,0,0,AC PATCH AT START OF SECTION.  REVIEWED/ADJUSTED W/ DAOFR ESCINC-52,3.700000048
51,Virginia,5008,04/24/2003,1,0,0,0,0,0,0,0,0,0,0,0,0,265,265,0,0,965,0,0,1,11,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,1.899999976,0,0,0,1,152.5,,3.700000048
24,Maryland,5807,07/15/2003,3,0,0,0,0,0,0,1.700000048,0,0,0,0,0,145,112,33,0,399.6000061,122.0999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2.5,0,0,2,0,0,9.199999809,0,0,0,0,2,305,POLISHED AGGREGATE IS FROM DIAMOND GRINDING,3.700000048
37,North Carolina,5037,12/08/2004,3,0,0,0,0,0,0,0,0,0,0,0,0,120,119,1,0,430.7999878,3.700000048,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.100000024,AC PATCH ALONG SHOULDER THROUGHOUT,3.700000048
